,latitude,longitude,price,categories,otherneigbours,own_category,vietnameseneigbours,sushineigbours,pubsneigbours,pizzaneigbours,kebabneigbours,italianneigbours,icecreamneigbours,hotdogsneigbours,germanneigbours,divebarsneigbours,cocktailbarsneigbours,cafesneigbours,burgersneigbours,barsneigbours,bakeriesneigbours,distanceToMitte
216,52.473071,13.321871,1.0,cafes,59,148,1,1,0,1,0,13,2,68,3,2,0,68,0,3,9,8257
217,52.4884761536036,13.3402525261045,2.0,cafes,86,193,9,4,1,4,2,8,1,92,4,0,0,92,0,2,6,6180
218,52.4325,13.3003,2.0,italian,3,8,0,0,0,0,0,0,0,4,1,1,0,4,0,1,1,12642
219,52.49701999999999,13.31359,2.0,chinese,237,516,8,10,2,8,5,27,3,254,14,0,10,254,2,27,17,7198
220,52.50326,13.330110000000001,2.0,german,178,398,1,7,6,3,2,15,1,180,19,2,5,180,1,13,2,5889
221,52.460081,13.323402999999999,2.0,fischbroetchen,84,182,0,6,3,4,2,5,6,91,1,2,1,91,0,8,7,9250
222,52.50336,13.31685,2.0,sushi,326,718,18,12,4,7,0,49,6,347,21,1,7,347,6,31,21,6720
223,52.5060610225406,13.299694670379901,2.0,italian,259,604,20,3,3,6,4,31,9,271,10,3,2,271,7,22,12,7737
224,52.5060834417303,13.3332562890257,1.0,currysausage,135,276,1,3,5,0,0,12,1,137,15,0,5,137,1,10,2,5571
225,52.506401000000004,13.317054999999998,2.0,italian,253,602,16,6,2,1,0,38,4,263,19,2,5,263,6,28,10,6596
226,52.4909,13.3262,2.0,bakeries,147,321,7,10,4,8,5,13,3,156,6,2,1,156,2,8,9,6782
227,52.4959157,13.324241,2.0,sushi,194,434,7,13,3,3,2,13,3,204,18,1,1,204,2,12,10,6608
228,52.52556,13.31086,1.0,hotdogs,23,51,1,1,0,1,1,2,0,25,0,0,1,25,0,2,2,6703
229,52.506588,13.294629,1.0,kebab,138,284,8,0,1,5,2,23,4,140,6,2,2,140,3,9,2,8054
230,52.49476189999999,13.3393736,2.0,austrian,164,348,6,4,1,2,8,17,6,173,12,6,4,173,1,23,9,5800
231,52.50871239999999,13.313761900000001,2.0,italian,231,564,13,5,1,3,2,37,8,245,10,2,4,245,8,22,14,6738
232,52.4566,13.3292,4.0,divebars,56,122,0,5,1,3,1,2,5,61,0,0,1,61,0,4,5,9317
233,52.50694,13.30419,3.0,icecream,291,634,19,5,3,9,4,45,10,307,11,3,2,307,8,22,16,7417
234,52.486999999999995,13.3417,2.0,bakeries,58,122,6,4,1,3,2,3,1,60,4,0,0,60,0,1,2,6214
235,52.493,13.3314,1.0,currysausage,146,309,8,11,2,0,6,15,3,154,12,3,1,154,0,11,8,6359
236,52.459680000000006,13.3242,2.0,sushi,82,188,0,5,3,4,2,5,6,89,0,2,1,89,0,7,7,9251
237,52.492928956531294,13.3117852714112,1.0,thai,102,218,5,1,1,7,5,12,0,108,4,0,6,108,2,11,6,7510
238,52.507689899999995,13.3185,2.0,german,214,467,8,6,2,1,0,36,4,220,14,2,6,220,6,25,6,6460
239,52.5022719528763,13.3167114028177,2.0,cafes,319,693,16,15,5,6,0,52,5,338,21,0,7,338,4,30,19,6772
240,52.50638000000001,13.317060000000001,1.0,italian,254,604,16,6,2,1,0,38,4,264,19,2,5,264,6,28,10,6596
241,52.4307,13.3133,2.0,german,5,12,0,0,0,0,0,0,0,6,0,0,0,6,0,0,1,12313
242,52.500780000000006,13.3077,1.0,pizza,325,712,14,10,4,8,0,49,7,348,13,0,12,348,0,38,23,7402
243,52.51455,13.3013,2.0,thai,77,165,3,3,4,0,3,12,4,82,6,0,0,82,2,4,5,7434
244,52.5067370121557,13.344637500891599,4.0,german,70,154,2,1,3,2,3,6,2,72,5,2,1,72,0,7,2,4830
245,52.4786,13.3209,1.0,pizza,69,162,0,0,0,4,4,10,3,77,6,0,0,77,0,2,8,7893
246,52.466525674082796,13.321862965822199,2.0,bars,85,194,4,5,3,4,0,7,3,94,2,3,1,94,0,6,9,8777
247,52.503532888540704,13.3424530404754,2.0,cafes,139,299,3,1,4,2,5,13,2,144,10,4,5,144,1,22,5,5118
248,52.50025,13.30596,4.0,steak,281,613,14,8,4,9,0,39,4,303,14,0,14,303,0,36,22,7534
249,52.4674,13.3316,1.0,mediterranean,113,237,5,5,1,9,2,12,3,118,2,2,1,118,3,8,5,8267
250,52.500251799999994,13.324740400000001,2.0,cafes,233,499,4,14,4,3,2,24,2,238,22,2,8,238,3,25,5,6359
251,52.443021646526205,13.315441826066301,2.0,bakeries,9,18,1,0,0,1,0,1,0,9,2,1,0,9,0,1,0,11090
252,52.498822,13.314293,2.0,vietnamese,257,564,7,15,6,4,3,34,3,275,19,0,10,275,2,26,18,7071
253,52.50169,13.30799,2.0,bakeries,381,825,15,10,4,9,0,59,9,402,18,3,12,402,4,42,21,7349
254,52.51878000000001,13.301429999999998,2.0,german,57,122,1,3,3,0,1,7,2,58,3,0,0,58,1,3,1,7370
255,52.50551,13.3331199,4.0,cocktailbars,147,308,1,5,5,2,2,12,1,150,15,0,4,150,1,9,3,5603
256,52.4953194,13.3401003,2.0,icecream,146,322,6,2,1,2,6,16,5,156,10,6,4,156,1,26,10,5724
257,52.50773,13.31081,2.0,italian,279,680,17,5,1,4,2,45,8,295,14,4,6,295,8,29,16,6960
258,52.50336899999999,13.315782,4.0,steak,332,710,18,13,3,7,0,51,6,354,18,1,7,354,8,31,22,6787
259,52.463934373949606,13.3308218792081,1.0,hookah_bars,91,199,4,7,2,8,1,7,2,99,3,2,1,99,2,6,8,8600
260,52.5246,13.2981,2.0,steak,24,48,1,1,1,0,1,1,1,24,2,0,0,24,0,1,0,7568
261,52.504825557024795,13.3370576096048,2.0,hotdogs,165,338,2,2,4,2,5,14,3,167,15,5,6,167,1,23,2,5387
262,52.49995429999999,13.303756900000002,2.0,cafes,253,566,10,5,4,6,0,38,2,272,14,0,12,272,2,34,19,7685
263,52.50125,13.32489,1.0,pizza,246,506,2,16,4,2,0,28,2,251,23,0,9,251,3,26,5,6304
264,52.506130000000006,13.31325,1.0,bistros,300,633,17,8,3,7,2,46,10,316,14,4,6,316,7,27,16,6851
265,52.50123000000001,13.30785,2.0,sushi,351,766,15,9,4,9,0,49,9,374,14,3,12,374,0,44,23,7375
266,52.464780000000005,13.32794,2.0,sandwiches,88,194,4,7,1,6,1,6,2,97,2,2,1,97,2,7,9,8651
267,52.48206999999999,13.3171,2.0,italian,60,136,1,1,0,8,5,4,1,64,5,4,0,64,2,5,4,7854
268,52.4884119670258,13.340189118729201,2.0,cafes,86,193,9,4,1,4,2,8,1,92,4,0,0,92,0,2,6,6188
269,52.50134,13.3071,1.0,hotdogs,352,762,15,10,4,9,0,53,9,376,14,3,12,376,2,41,24,7419
270,52.4877,13.2996,1.0,italian,13,26,1,0,0,3,0,0,0,13,4,2,0,13,0,2,0,8515
271,52.494733,13.338273000000001,2.0,italian,163,378,6,4,1,1,6,16,6,173,12,6,3,173,1,22,10,5864
272,52.50661850000001,13.296799700000001,1.0,italian,180,424,12,0,3,5,5,24,5,188,6,2,2,188,3,14,8,7911
273,52.503009999999996,13.307529999999998,1.0,vietnamese,400,882,18,8,4,9,1,66,9,423,19,3,11,423,8,42,23,7329
274,52.51456999999999,13.3046399,1.0,sushi,87,194,3,3,4,0,3,12,4,94,6,0,0,94,2,4,7,7209
275,52.50696,13.300970000000001,2.0,indpak,260,542,20,0,3,6,5,36,9,270,8,3,2,270,8,24,10,7627
276,52.49977,13.32332,3.0,pizza,232,488,5,14,4,2,0,28,2,242,25,0,8,242,3,22,10,6469
277,52.5033437,13.3171323,3.0,bars,324,726,18,15,4,7,0,50,6,341,21,0,7,341,4,29,17,6702
278,52.5062,13.3165,1.0,chinese,253,533,16,6,2,1,0,38,4,263,17,2,5,263,6,24,10,6639
279,52.4551,13.32511,1.0,bookstores,56,120,0,6,1,3,1,5,4,60,1,1,1,60,0,6,4,9616
280,52.50538,13.317789999999999,2.0,cocktailbars,270,570,16,9,2,4,0,40,4,280,20,2,5,280,6,28,10,6584
281,52.5045,13.315389999999999,3.0,italian,309,754,18,10,2,6,0,48,6,329,17,1,7,329,6,29,20,6770
282,52.472965,13.328029,2.0,foodstands,108,230,5,5,0,8,1,14,3,115,4,3,0,115,3,6,7,7968
283,52.4866188717137,13.318580962471799,2.0,bavarian,100,221,8,2,4,10,3,11,1,108,3,5,0,108,2,9,8,7477
284,52.5067146970085,13.3118478134918,1.0,korean,306,647,17,7,3,7,2,47,10,322,14,4,6,322,7,30,16,6923
285,52.503919999999994,13.3071,2.0,korean,405,859,22,7,4,9,2,65,10,428,16,3,11,428,8,42,23,7324
286,52.484005563674096,13.343856676098401,3.0,beergarden,59,127,6,2,2,3,3,3,1,63,3,0,0,63,0,1,4,6338
287,52.4914,13.3011,2.0,pizza,44,98,1,0,1,3,3,2,0,46,7,2,3,46,0,5,2,8234
288,52.492928956531294,13.3117852714112,1.0,thai,102,218,5,1,1,7,5,12,0,108,4,0,6,108,2,11,6,7510
289,52.4960066442002,13.338039033114901,2.0,german,158,362,4,2,2,2,6,16,6,168,13,6,4,168,1,25,10,5798
290,52.472243999999996,13.307756,2.0,chinese,25,58,0,0,0,0,0,6,0,29,4,1,0,29,0,1,4,9032
291,52.52551999999999,13.30209,1.0,lebanese,30,62,1,1,1,1,1,3,1,31,1,0,1,31,0,2,1,7298
292,52.50812,13.317570000000002,2.0,bars,199,441,8,6,1,1,0,36,4,207,13,2,5,207,6,21,8,6506
293,52.486630000000005,13.31761,1.0,mexican,93,202,8,2,4,10,3,7,1,100,2,5,0,100,2,9,7,7531
294,52.497009999999996,13.314029999999999,2.0,greek,239,516,8,10,2,8,5,31,3,256,15,0,10,256,2,27,17,7171
295,52.50169,13.30799,2.0,bakeries,381,825,15,10,4,9,0,59,9,402,18,3,12,402,4,42,21,7349
296,52.50873000000001,13.30902,2.0,italian,267,642,18,4,2,4,2,41,8,280,9,4,4,280,9,26,13,7049
297,52.4647,13.3148,2.0,pubs,33,72,1,1,2,0,0,6,2,35,3,1,0,35,0,2,2,9255
298,52.50421,13.30766,1.0,vietnamese,408,906,21,9,4,9,2,65,10,432,16,3,11,432,8,44,24,7278
299,52.504059999999996,13.31696,2.0,turkish,315,677,18,13,2,7,0,51,6,335,18,1,7,335,8,28,20,6686
300,52.49855,13.32485,2.0,sushi,208,454,4,12,4,3,4,18,2,215,24,2,3,215,2,19,7,6435
301,52.495,13.33402,2.0,german,158,360,5,8,0,0,6,17,3,169,11,2,1,169,0,15,11,6088
302,52.502731299999994,13.309189800000002,2.0,italian,412,996,19,12,4,9,1,63,9,435,19,3,11,435,6,44,23,7233
303,52.4866,13.3176,1.0,divebars,93,208,8,2,4,10,3,7,1,100,2,4,0,100,2,8,7,7534
304,52.4945488913142,13.301162317014501,1.0,indpak,125,273,1,3,2,4,3,14,0,134,9,2,8,134,0,18,9,8079
305,52.482251,13.34259,2.0,pizza,51,114,3,2,2,2,1,3,1,55,3,0,0,55,0,1,4,6538
306,52.498380000000004,13.30691,1.0,cocktailbars,217,496,10,8,4,4,3,28,2,239,12,0,9,239,0,27,22,7551
307,52.4649015736527,13.3281913349792,2.0,hotdogs,90,201,4,7,1,6,1,7,2,99,2,2,1,99,3,7,9,8629
308,52.486852057319005,13.320274092257,2.0,kebab,112,242,8,4,4,10,2,13,1,119,4,5,0,119,2,9,7,7368
309,52.5259,13.3163,2.0,bakeries,15,33,1,1,0,1,1,2,0,16,0,0,1,16,0,1,1,6335
310,52.488317,13.335954999999998,4.0,tobaccoshops,105,229,10,9,4,0,4,10,2,114,4,0,0,114,0,3,9,6416
311,52.47223,13.33506,2.0,cafes,82,175,5,4,0,9,1,11,3,84,0,2,0,84,3,5,2,7706
312,52.499476,13.306815,3.0,italian,245,592,10,8,4,6,3,31,2,265,12,0,14,265,0,36,20,7511
313,52.4915965,13.293893099999998,3.0,german,29,64,1,0,1,3,0,4,0,31,1,2,0,31,0,2,2,8665
314,52.502974893112004,13.329433598531999,1.0,soup,183,372,2,7,6,3,2,15,1,185,23,2,5,185,1,13,2,5944
315,52.5004673,13.3041891,4.0,restaurants,283,614,11,5,4,10,0,40,7,306,14,2,12,306,2,36,23,7638
316,52.446943999999995,13.306248000000002,1.0,cafes,10,24,1,0,0,0,0,0,1,12,2,1,0,12,0,1,2,11120
317,52.4884948579701,13.341256965705199,2.0,delicatessen,81,173,8,4,1,4,2,8,1,86,4,0,0,86,0,2,5,6126
318,52.5007,13.2994,3.0,turkish,249,525,13,5,4,6,2,38,2,261,12,2,9,261,2,29,12,7935
319,52.504983199954204,13.328705126661802,2.0,coffeeroasteries,160,323,1,7,6,3,0,13,1,161,18,0,6,161,2,12,1,5903
320,52.494859999999996,13.33971,2.0,bavarian,154,329,6,2,1,2,6,17,6,163,10,6,4,163,1,23,9,5775
321,52.4700789,13.3402932,3.0,italian,63,138,5,2,0,10,1,6,1,63,0,2,0,63,3,4,0,7664
322,52.4863799,13.31901,1.0,pizza,102,238,8,2,4,9,3,11,1,110,3,5,0,110,2,9,8,7468
323,52.5058203152026,13.313718353967301,2.0,greek,298,640,16,8,3,6,2,49,10,316,15,2,6,316,7,25,18,6831
324,52.474959999999996,13.32341,2.0,italian,67,178,1,1,0,3,0,12,2,77,3,2,0,77,0,3,10,8036
325,52.4974,13.323120000000001,2.0,german,193,437,6,14,3,3,2,21,1,202,17,0,1,202,2,10,9,6598
326,52.43119,13.308929999999998,2.0,cafes,6,14,0,0,0,0,0,1,0,7,1,0,0,7,0,0,1,12428
327,52.48197170000001,13.3209,2.0,italian,90,214,3,1,4,10,5,9,1,98,3,4,0,98,2,6,8,7656
328,52.5009299,13.32598,2.0,sushi,233,500,2,12,4,3,2,24,2,238,23,2,7,238,3,22,5,6251
329,52.50634,13.30962,2.0,vietnamese,344,756,16,7,3,9,2,56,10,362,16,3,8,362,9,37,18,7080
330,52.4931,13.3338,3.0,cafes,139,307,9,10,0,0,6,15,3,151,14,2,1,151,0,9,12,6217
331,52.475280000000005,13.3245,2.0,indpak,67,153,1,1,0,3,0,11,2,75,3,2,0,75,0,4,8,7958
332,52.5058,13.3152,2.0,spanish,274,582,16,8,1,3,1,44,6,289,15,2,5,289,6,24,15,6736
333,52.5055175488307,13.3366581666564,3.0,cafes,150,315,2,2,4,2,5,10,3,152,16,2,6,152,1,17,2,5381
334,52.49476189999999,13.3393736,2.0,austrian,164,348,6,4,1,2,8,17,6,173,12,6,4,173,1,23,9,5800
335,52.504217118550905,13.3071374521336,2.0,bars,403,910,22,7,4,9,2,65,10,427,16,3,11,427,8,41,24,7311
336,52.5068,13.3075,1.0,bakeries,349,746,21,7,3,9,2,55,10,365,13,3,8,365,9,33,16,7204
337,52.43374,13.34171,1.0,sushi,3,6,0,0,0,0,0,0,0,3,0,1,0,3,0,1,0,11096
338,52.4866188717137,13.318580962471799,2.0,bavarian,100,221,8,2,4,10,3,11,1,108,3,5,0,108,2,9,8,7477
339,52.498878500000004,13.3420296,2.0,italian,157,370,5,1,5,2,5,17,4,168,17,6,4,168,1,25,11,5398
340,52.4688,13.3322,1.0,turkish,109,227,5,5,1,11,2,10,2,113,2,2,1,113,3,8,4,8122
341,52.44729,13.3168,2.0,german,15,38,1,1,0,0,0,3,1,17,2,1,1,17,0,3,2,10651
342,52.50634,13.30962,2.0,vietnamese,344,756,16,7,3,9,2,56,10,362,16,3,8,362,9,37,18,7080
343,52.49541,13.33431,2.0,bakeries,163,356,5,8,1,0,4,17,3,173,14,3,3,173,0,18,10,6047
344,52.50011,13.30616,2.0,coffee,270,588,12,8,4,6,0,37,4,292,14,0,14,292,0,36,22,7527
345,52.5004673,13.3041891,4.0,restaurants,283,614,11,5,4,10,0,40,7,306,14,2,12,306,2,36,23,7638
346,52.509730000000005,13.30352,2.0,vegan,244,508,17,2,1,6,5,34,9,254,8,3,2,254,8,19,10,7385
347,52.50696,13.30683,2.0,coffee,327,693,23,3,3,9,2,49,10,344,12,3,6,344,9,28,17,7243
348,52.49936999999999,13.30517,3.0,bars,249,579,10,6,4,6,3,37,2,269,14,0,12,269,0,29,20,7619
349,52.504449328182,13.3379042521119,2.0,chocolate,166,340,2,2,4,2,5,14,3,170,15,5,7,170,1,24,4,5352
350,52.50408,13.315759900000002,2.0,greek,324,700,18,11,2,7,0,50,6,346,17,1,7,346,8,32,22,6762
351,52.48693000000001,13.3228,2.0,pizza,108,246,8,4,4,7,1,13,1,116,5,5,0,116,2,9,8,7222
352,52.46702,13.33871,2.0,pizza,81,190,5,4,0,10,2,8,2,85,2,1,0,85,3,5,4,8000
353,52.4986,13.3169899999999,1.0,portuguese,248,532,5,14,5,6,3,38,3,266,19,0,11,266,2,24,18,6914
354,52.5086862799634,13.313890646032698,2.0,panasian,233,498,13,5,1,3,2,40,8,247,10,2,4,247,8,22,14,6730
355,52.506519999999995,13.3463,2.0,italian,59,130,2,1,3,2,3,4,2,61,6,2,1,61,0,7,2,4738
356,52.4962239,13.3428881,2.0,italian,122,296,3,0,1,2,4,15,4,133,11,6,4,133,1,24,11,5511
357,52.5003,13.3095,2.0,tea,297,642,15,11,4,5,3,41,4,320,15,0,10,320,2,33,23,7308
358,52.50275,13.313629999999998,3.0,german,349,767,18,14,4,5,0,53,6,369,15,1,9,369,8,36,20,6948
359,52.500189,13.321795999999999,2.0,cafes,253,558,5,15,4,3,0,32,2,267,22,0,8,267,3,24,14,6544
360,52.5168991,13.309169800000001,1.0,coffee,50,106,2,4,2,0,0,7,0,52,2,0,0,52,1,3,2,6869
361,52.49613000000001,13.341261,2.0,mediterranean,137,299,4,2,1,2,6,16,6,148,10,6,4,148,1,26,11,5608
362,52.524715,13.313294,2.0,bangladeshi,20,44,1,1,0,1,1,2,0,22,0,0,1,22,0,2,2,6537
363,52.4814,13.3189,2.0,lebanese,70,153,1,1,0,8,5,6,1,76,5,4,0,76,2,6,6,7802
364,52.5048,13.2989,2.0,italian,262,620,18,5,2,9,3,35,9,275,11,2,4,275,3,22,13,7827
365,52.4994729024895,13.342289663851302,2.0,divebars,158,348,5,1,5,2,5,18,4,169,15,5,4,169,1,24,11,5348
366,52.50107,13.31856,3.0,foodstands,278,591,9,17,4,6,0,44,3,295,25,0,7,295,4,22,17,6706
367,52.464406000000004,13.328301000000002,2.0,coffee,91,202,4,7,2,6,1,8,2,100,2,2,1,100,2,7,9,8667
368,52.4986,13.30773,3.0,japanese,235,516,10,8,4,4,3,32,2,257,12,0,12,257,0,30,22,7490
369,52.49755,13.31819,3.0,french,227,484,5,12,5,6,3,27,1,241,18,0,6,241,2,18,14,6890
370,52.487809999999996,13.32505,1.0,pubs,113,248,5,6,3,5,3,12,1,121,5,5,0,121,2,5,8,7041
371,52.470045505499,13.340318516250301,2.0,coffee,63,128,5,2,0,10,1,7,1,63,0,2,0,63,3,4,0,7666
372,52.488169670790604,13.338037334748302,2.0,german,98,214,8,5,0,3,4,11,3,104,3,0,0,104,0,3,6,6317
373,52.4945488913142,13.301162317014501,1.0,indpak,125,273,1,3,2,4,3,14,0,134,9,2,8,134,0,18,9,8079
374,52.4934468834207,13.3335074409842,2.0,streetvendors,144,313,9,10,0,0,6,15,3,156,14,2,1,156,0,9,12,6212
375,52.515107900000004,13.3053053,1.0,austrian,74,158,2,4,4,0,3,11,4,79,6,0,0,79,2,4,5,7156
376,52.506703599999994,13.296007699999999,1.0,creperies,163,339,8,0,1,5,4,24,5,169,6,2,2,169,3,14,6,7960
377,52.446251000000004,13.315656,2.0,fooddeliveryservices,12,30,1,0,0,1,0,2,1,15,2,1,0,15,0,2,3,10790
378,52.487952,13.317788,3.0,japanese,102,220,8,4,4,8,3,9,1,109,4,5,0,109,2,8,7,7440
379,52.5004673,13.3041891,4.0,restaurants,283,614,11,5,4,10,0,40,7,306,14,2,12,306,2,36,23,7638
380,52.51633022272839,13.306329287588598,2.0,sushi,61,134,2,3,3,0,1,9,2,64,4,0,0,64,1,3,3,7068
381,52.50773,13.31081,2.0,italian,279,680,17,5,1,4,2,45,8,295,14,4,6,295,8,29,16,6960
382,52.5015,13.3424,2.0,hotdogs,155,328,3,1,4,2,5,17,4,162,16,6,4,162,1,23,7,5228
383,52.520118000000004,13.299757000000001,2.0,breweries,49,100,1,3,3,0,1,4,2,50,4,0,0,50,0,2,1,7472
384,52.506087,13.294147,1.0,cafes,135,292,9,0,0,5,2,21,4,137,6,2,2,137,2,11,2,8100
385,52.49624,13.32255,2.0,spanish,185,386,6,14,3,3,2,19,3,192,15,1,1,192,2,12,7,6692
386,52.4864,13.30129,2.0,german,9,20,1,0,0,3,0,1,0,9,1,0,0,9,0,0,0,8486
387,52.4989671314555,13.311024223942,2.0,seafood,248,538,10,11,4,4,3,39,2,268,13,0,10,268,2,30,20,7268
388,52.45795,13.328870000000002,2.0,italian,68,152,0,5,1,4,2,1,6,75,0,1,0,75,0,5,7,9209
389,52.45310229999999,13.3204389,2.0,cocktailbars,42,86,0,2,0,2,1,4,4,43,2,1,0,43,0,4,1,9985
390,52.50699,13.29694,2.0,coffee,172,365,9,0,1,6,5,23,5,181,6,2,2,181,3,14,9,7891
391,52.494942599999995,13.3263965,2.0,arabian,162,348,4,11,2,3,2,14,3,173,13,3,1,173,2,14,11,6534
392,52.4679,13.3091,2.0,italian,17,50,0,0,1,0,0,4,1,21,2,1,0,21,0,1,4,9283
393,52.498985,13.342720000000002,2.0,gaybars,155,341,5,1,5,2,5,18,4,166,17,6,4,166,1,24,11,5352
394,52.486990000000006,13.32356,1.0,divebars,114,252,8,6,4,8,1,13,1,122,5,4,0,122,2,8,8,7176
395,52.50134,13.3071,1.0,hotdogs,352,762,15,10,4,9,0,53,9,376,14,3,12,376,2,41,24,7419
396,52.4688,13.3322,1.0,turkish,109,227,5,5,1,11,2,10,2,113,2,2,1,113,3,8,4,8122
397,52.50085,13.299129999999998,1.0,breakfast_brunch,251,527,13,5,4,6,2,38,2,263,12,2,9,263,2,29,12,7946
398,52.49796,13.32345,2.0,coffee,201,416,4,14,3,3,0,25,2,207,20,0,2,207,2,14,6,6550
399,52.4623143704645,13.324212391248901,1.0,panasian,98,221,2,8,4,4,2,6,6,108,2,2,1,108,0,8,10,9024
400,52.4937,13.3453,1.0,pubs,89,192,6,0,0,1,0,18,2,96,7,2,3,96,1,15,7,5546
401,52.5068,13.3075,1.0,bakeries,349,746,21,7,3,9,2,55,10,365,13,3,8,365,9,33,16,7204
402,52.481846482821894,13.328863531351098,1.0,cafes,78,176,5,2,4,5,0,7,3,84,3,1,0,84,2,3,6,7247
403,52.500251799999994,13.324740400000001,2.0,cafes,233,499,4,14,4,3,2,24,2,238,22,2,8,238,3,25,5,6359
404,52.508309999999994,13.2947,2.0,desserts,131,271,8,0,1,5,3,22,6,135,7,2,2,135,3,10,4,8004
405,52.506319,13.316509,2.0,vietnamese,248,546,15,6,2,1,0,38,4,258,17,2,5,258,6,24,10,6634
406,52.4542449310551,13.317367587183002,2.0,indpak,43,89,0,3,0,2,1,4,4,44,1,0,1,44,0,4,1,10013
407,52.5004,13.3429,2.0,icecream,155,330,3,1,4,3,5,19,3,162,16,6,4,162,1,23,7,5260
408,52.4787,13.343525,2.0,bakeries,29,61,0,0,2,5,1,2,0,30,1,1,0,30,0,2,1,6785
409,52.473701500000004,13.328800199999998,3.0,delicatessen,97,209,5,3,0,7,1,13,3,104,1,3,0,104,3,5,7,7873
410,52.506938899999994,13.304699900000001,1.0,pizza,302,652,18,6,4,8,4,47,11,318,11,3,2,318,9,22,16,7383
411,52.51726,13.30536,2.0,persian,53,112,2,3,4,0,0,9,1,56,4,0,0,56,1,3,3,7121
412,52.50546529999999,13.295284200000001,1.0,chinese,149,310,8,0,0,5,2,24,4,153,6,2,2,153,2,14,4,8043
413,52.50326,13.30839,3.0,bakeries,417,900,19,12,4,9,1,65,10,439,18,3,11,439,8,44,22,7264
414,52.498952223031594,13.302940132039499,3.0,steak,221,479,7,5,4,6,0,36,2,236,12,2,12,236,0,30,15,7777
415,52.46236999999999,13.32629,1.0,hotdogs,98,219,2,8,3,6,2,5,5,108,2,2,1,108,0,8,10,8929
416,52.5064316,13.317910199999998,3.0,wine_bars,237,496,12,6,2,3,0,40,4,246,19,2,6,246,6,24,9,6540
417,52.46406999999999,13.331129999999998,1.0,korean,94,207,4,7,2,8,1,7,2,103,3,2,1,103,3,7,9,8575
418,52.5011425329054,13.3180979565502,3.0,cafes,292,642,11,17,5,6,0,44,3,311,26,0,7,311,4,24,19,6732
419,52.502252139896605,13.3425319204919,1.0,foodstands,148,311,3,1,4,2,5,17,3,155,14,6,5,155,1,24,7,5180
420,52.47289,13.314110000000001,2.0,bakeries,34,86,0,1,0,0,0,9,0,40,5,3,0,40,0,3,6,8658
421,52.508070999999994,13.314380599999998,1.0,organic_stores,245,520,16,6,1,3,2,42,8,259,12,2,4,259,7,21,14,6716
422,52.4979302437021,13.3227619515826,2.0,cafes,192,422,4,14,3,3,0,25,1,201,19,0,1,201,2,13,9,6593
423,52.4962239,13.3428881,2.0,italian,122,296,3,0,1,2,4,15,4,133,11,6,4,133,1,24,11,5511
424,52.505141,13.293931,2.0,cafes,124,266,8,0,0,3,2,21,4,124,6,2,2,124,2,11,0,8141
425,52.4978,13.3197,2.0,sushi,208,466,5,11,4,3,0,27,1,222,18,0,3,222,2,13,14,6786
426,52.484595999999996,13.344233,3.0,canteen,60,128,6,2,2,3,3,4,1,64,3,0,0,64,0,1,4,6274
427,52.499309999999994,13.345189999999999,3.0,international,130,274,5,1,4,2,5,18,4,137,11,6,4,137,1,23,7,5191
428,52.4879,13.3341,1.0,sushi,110,254,12,8,4,0,4,10,2,119,4,1,0,119,1,3,9,6543
429,52.501479400279294,13.325244605804501,3.0,cafes,248,529,2,16,4,3,2,28,2,253,24,0,9,253,3,24,5,6271
430,52.4884119670258,13.340189118729201,2.0,cafes,86,193,9,4,1,4,2,8,1,92,4,0,0,92,0,2,6,6188
431,52.503659999999996,13.344679999999999,2.0,german,126,276,3,1,3,2,3,13,3,131,7,4,4,131,1,21,5,4977
432,52.505513,13.330449,2.0,hotdogs,139,284,1,5,4,2,0,13,1,140,15,0,4,140,1,9,1,5772
433,52.49123,13.31426,2.0,cafes,85,180,5,1,0,7,6,6,0,87,2,4,3,87,0,10,2,7454
434,52.5003,13.3095,2.0,tea,297,642,15,11,4,5,3,41,4,320,15,0,10,320,2,33,23,7308
435,52.488384836555994,13.3397580073631,1.0,currysausage,95,203,9,4,1,4,2,10,3,101,4,0,0,101,0,4,6,6212
436,52.51412,13.296048999999998,1.0,german,57,132,3,3,2,0,1,8,3,61,5,0,0,61,1,3,4,7793
437,52.4691681730693,13.3325258306918,1.0,burgers,105,222,5,5,0,11,2,10,2,109,2,2,1,109,2,7,4,8076
438,52.4672667178351,13.3306052908301,2.0,coffeeteasupplies,108,227,5,3,1,8,2,10,3,113,2,2,1,113,3,8,5,8322
439,52.50176999999999,13.310620000000002,2.0,german,377,831,18,12,4,6,0,56,9,400,16,1,14,400,8,44,23,7178
440,52.5007735,13.341818700000001,2.0,divebars,159,342,3,1,4,2,5,19,4,166,16,5,4,166,1,22,7,5302
441,52.50594,13.334508999999999,2.0,hotdogs,137,282,1,3,4,0,1,11,1,139,17,0,5,139,1,11,2,5498
442,52.4672667178351,13.3306052908301,2.0,coffeeteasupplies,108,227,5,3,1,8,2,10,3,113,2,2,1,113,3,8,5,8322
443,52.5057552,13.318965200000001,1.0,burgers,245,514,10,7,2,3,0,38,4,252,19,2,7,252,5,28,7,6495
444,52.480630000000005,13.312107000000001,1.0,kebab,25,60,0,0,0,3,3,4,1,27,4,0,0,27,0,1,2,8222
445,52.4772,13.329820000000002,2.0,coffee,75,157,1,2,0,5,1,8,3,78,2,1,0,78,0,2,3,7549
