coordinates.latitude,coordinates.longitude,rating,review_count,price,categories.0.alias
52.5043424326177,13.4354463718963,4,21,€€€,french
52.491215,13.412747,4.5,67,€€,austrian
52.49123,13.41204,4.5,52,€€,german
52.4956064193988,13.4195307402603,3.5,55,€€,divebars
52.5019276974476,13.4319595271274,4.5,12,€,coffeeroasteries
52.49963,13.42691,3.5,35,€€,turkish
52.4997597,13.4170504,4.5,20,€,kebab
52.5012852,13.4164599,4,25,€€,peruvian
52.49302,13.42832,4,52,€€,desserts
52.50123,13.41982,4,23,€,bakeries
52.5138231778717,13.4149115392174,4.5,17,,museums
52.49983,13.42503,4,17,€,hotdogs
52.49162,13.42769,4,80,€€,pakistani
52.4977,13.4131,4.5,20,€€,spanish
52.4915792107796,13.4285297643372,5,18,€,cafes
52.4954096,13.4215406,5,11,€€,french
52.4882028681371,13.4277389569501,4.5,41,€€€,basque
52.5000399042487,13.4325399622321,4,27,€€,spanish
52.49029,13.42664,4.5,33,€€,cafes
52.5001602,13.4181805,4.5,13,€,cafes
52.49933,13.42427,4,24,€,danceclubs
52.48563,13.42935,4.5,60,€€,cafes
52.4993,13.41946,4.5,15,€,turkish
52.503028,13.420735,4,13,€,coffee
52.49167,13.42325,4.5,45,€,turkish
52.4878,13.42601,4.5,52,€,bakeries
52.49294,13.41456,3.5,90,€€,tex-mex
52.48853,13.42878,4,66,€,african
52.50097,13.4193,3,55,€,vietnamese
52.5015,13.4192,3,54,€,japanese
52.52481,13.4139199,3,265,€€,bavarian
52.4908218,13.4134102,5,19,€€€€,german
52.49432,13.43381,4.5,37,€€,italian
52.4976311,13.4288902,4.5,17,€€,coffee
52.50145,13.4182,3,56,€€,persian
52.500109,13.418133,4.5,16,€,coffee
52.5024,13.41704,4,15,€€,chocolate
52.4990679585048,13.4288341576721,4.5,18,€,bars
52.5004,13.42203,3.5,35,€€,cocktailbars
52.49941,13.42686,2.5,135,€,mexican
52.4985859839467,13.4168465169524,3.5,35,€,beergarden
52.500795282921,13.4229721873999,4.5,12,€,cafes
52.51338,13.43113,4.5,14,€€,italian
52.52023,13.42368,4,54,€€,vietnamese
52.5020847868501,13.4315095168936,4,16,€,restaurants
52.49816,13.43065,3,98,€€,bars
52.52043,13.42376,3.5,127,€€,international
52.4989051818848,13.4281826019287,4.5,16,€,hotdogs
52.49334,13.43478,4,48,€€,pizza
52.4982,13.4173,4,32,€€,turkish
52.5110594676122,13.4167079389019,4.5,10,€,kebab
52.4974801,13.4242878,3.5,37,€€,bars
52.48487,13.43415,4,119,€,hotdogs
52.49441,13.41861,4,32,€€,cafes
52.4961222359963,13.4220863058031,4.5,13,€,coffee
52.49318,13.42859,3.5,69,€€,indpak
52.500219,13.423637,4.5,10,€,divebars
52.5010162,13.4209055,4.5,10,€,cafes
52.501222665159,13.419063873589,3.5,28,€€,italian
52.4975,13.4294,4.5,11,€€,cafes
52.5122795,13.4173002,4,17,€€,italian
52.4924899,13.41635,3.5,71,€€,chinese
52.499863,13.425061,3.5,37,€€,indpak
52.496259619243,13.4194690059231,4,27,€,foodstands
52.51234,13.41673,3.5,29,€€,seafood
52.524205127477,13.41151343227,4,92,€€,spanish
52.49062,13.43138,4,45,€€,breakfast_brunch
52.48712,13.42263,4.5,50,€,pizza
52.5006867240001,13.4211187555476,4.5,11,€€,beerbar
52.4904998,13.4261079,4,47,€,bars
52.5129509,13.4172697,4.5,13,€,oriental
52.5063319,13.4172579,4,13,,mediterranean
52.49269,13.41729,3.5,65,€€,mediterranean
52.5004054,13.4334017,4,15,€€€,desserts
52.492923,13.421259,4.5,14,€,icecream
52.485003,13.432712,4.5,55,€,mideastern
52.49179,13.414,4.5,24,€€,italian
52.49133,13.4283,4,43,€€,mexican
52.4962809341174,13.4209856126341,3,49,€€,coffee
52.4956808,13.4231688,3.5,23,€€€,modern_european
52.5010456,13.4193492,3,50,€€,turkish
52.4987,13.4267,4,28,€€,hookah_bars
52.49303,13.41802,4.5,18,€€,divebars
52.49866,13.43156,5,6,€€,vegan
52.5053742,13.4193463,4.5,7,,lakes
52.500392,13.418584,3,26,,localflavor
52.49441,13.41563,3.5,45,€€,icecream
52.501118,13.423804,4.5,6,€€,swissfood
52.4870602412594,13.4309383061782,4,43,€,french
52.5049545071539,13.4212632567394,4,8,,kids_activities
52.4877711,13.4195731,3.5,80,€,german
52.4926699,13.42172,4,32,€,divebars
52.49402,13.42192,3,117,€€,tradamerican
52.49157,13.41478,5,17,€,cafes
52.494711,13.41568,4,29,€€,cafes
52.49456,13.41873,4,23,€,icecream
52.50302,13.4169699,5,6,€,divebars
52.49015,13.43392,4,48,€,indpak
52.495114,13.416981,3.5,54,€€,turkish
52.500035,13.418947,4,12,€,bars
52.49891,13.42176,4,18,€€,foodstands
52.50031,13.41501,3.5,24,€€,beergarden
52.497415,13.4313713,4,18,€€,divebars
52.5009447,13.4167301,4.5,10,€€,wine_bars
52.51409,13.41578,3.5,33,€€,german
52.4996,13.42944,4.5,6,,german
52.4899075947647,13.4243634087468,5,14,,breakfast_brunch
52.4982957584311,13.4340668878357,2.5,84,€€,german
52.4867128,13.4310405,4.5,22,€,cafes
52.4861015974463,13.4307083328523,4.5,19,€,cafes
52.5069665,13.4135221,4,15,€€,fooddeliveryservices
52.49122,13.43469,4.5,19,€€,irish_pubs
52.4866,13.424,4.5,35,€,foodstands
52.50148,13.41925,3,22,€,divebars
52.50205,13.41725,3.5,19,€€,cocktailbars
52.48773,13.43111,4,32,€,bars
52.499358,13.4168079,4,15,€€,kebab
52.48813,13.42815,4,47,€€,coffee
52.4929376873202,13.4281700058153,4,30,€€,vietnamese
52.49556,13.42961,4.5,10,€,breakfast_brunch
52.500463,13.426875,4.5,9,€,bakeries
52.4998099,13.43291,4,16,€€,mediterranean
52.4954605,13.4210396,4.5,12,€,vietnamese
52.50386,13.41884,5,5,€,cafes
52.49096,13.42367,3.5,55,€,cafes
52.5013006524073,13.4283439181311,3.5,13,€€,coffee
52.495783,13.433618,5,7,€€,wine_bars
52.5019798,13.4172001,4,10,€€,bars
52.5192756,13.4330991,4.5,24,€,panasian
52.5114,13.4344,4,16,€,burgers
52.49185,13.42727,4,17,€€,desserts
52.49111,13.42934,3.5,53,€€,cafes
52.5180308,13.4285487,4.5,17,€€,chinese
52.50295,13.41363,3,26,€,italian
52.49203,13.42128,4,27,€,italian
52.5018687,13.4168601,3,22,€,cocktailbars
52.5109676062565,13.4275395778016,4.5,6,,landmarks
52.4909899,13.41338,4.5,23,€€,italian
52.49373,13.42094,4,26,€€,greek
52.500618,13.422894,4,9,€€,bars
52.49658,13.42608,4.5,8,€€,divebars
52.50566,13.43155,4.5,6,€€€,german
52.49104,13.42076,4,32,€€,international
52.4998271129884,13.426652326148,3.5,16,€,divebars
52.4941652236752,13.4214792028069,3.5,42,€€,korean
52.5007499,13.41914,4,12,€€,coffeeroasteries
52.50303,13.42985,4.5,6,€,divebars
52.4918482841808,13.4278678894043,3,80,€€,french
52.525112268829,13.43200338167,4,31,€€,danceclubs
52.5018983,13.4323022,4,9,€€€,afghani
52.4860528807243,13.4353751659295,4,34,€€,brasseries
52.49054,13.43486,4,26,€€,bakeries
52.5123415569702,13.4254990685675,3.5,13,€€€,german
52.48754,13.42714,4.5,19,€,coffee
52.49574,13.4156,4,15,€€,breakfast_brunch
52.5190822451662,13.4294407193458,4,23,€€,italian
52.49261,13.43329,4,31,€€,german
52.49521,13.42648,4,13,€€€€,easterngerman
52.50093,13.41964,3,18,€€€,cocktailbars
52.5099,13.421405,3.5,9,€,currysausage
52.50256,13.41418,4,9,€€,divebars
52.49154,13.41981,4,20,€€,pizza
52.499517,13.428299,4.5,5,€,pizza
52.50098,13.41671,4,9,€€,wine_bars
52.5188976279345,13.41628074646,4,29,€€€,icecream
52.500566,13.417476,3,21,€€,korean
52.50088,13.41724,5,4,€€€,coffee
52.48647,13.4286,3.5,73,€,hotdogs
52.498431,13.425431,3.5,11,€€,sportsbars
52.525530076963,13.4125685691833,3.5,72,€€€,german
52.493204,13.423007,4.5,11,€€€,cafes
52.48811,13.42778,4,31,€€,greek
52.4997832,13.432455,4,10,€,vietnamese
52.51032,13.433,4,10,€€,hotdogs
52.519479,13.423405,3.5,27,€€,lounges
52.4915116180282,13.4289527140062,3.5,30,€€,italian
52.501719,13.417386,4.5,6,€,turkish
52.4977,13.4325,4.5,6,,kids_activities
52.50198,13.43265,4.5,5,€€€,bars
52.4901,13.42711,3,58,€€,bakeries
52.5233562,13.41303,4,31,€€€,lounges
52.49928,13.4190799,5,4,€,divebars
52.49893,13.42544,3.5,14,€€,italian
52.50963,13.4346,3,28,€€,diners
52.5078699,13.4208,4,7,€,german
52.49826,13.430259,4,16,€,italian
52.4851143467188,13.4286163298889,4.5,19,€€,cafes
52.5185279,13.4275665,5,7,,landmarks
52.4872299,13.42226,3.5,57,€,vietnamese
52.5017815,13.42381,5,3,€€€€,lounges
52.5012489962095,13.4316739656067,3.5,13,€€,bars
52.499569,13.428721,4,9,€€€,turkish
52.49285,13.4162,3.5,23,€,gourmet
52.5004692,13.4189301,5,3,€,turkish
52.51408,13.41604,4.5,6,€€,german
52.49832,13.41902,4,11,€,turkish
52.4940435863068,13.4185799962952,4.5,12,€€,sushi
52.521165,13.413308,4,18,,landmarks
52.50044,13.43176,3,13,€€€,italian
52.4911631,13.425778,3.5,27,€€,divebars
52.4900646121637,13.4274454044354,5,9,€€,desserts
52.4876205087803,13.4314287448788,4,26,€€,indpak
52.49982,13.41738,5,5,€,hotdogs
52.498077240674,13.429244620144,4,11,€,divebars
52.5017,13.4195,4.5,8,€€,kebab
52.4879027,13.4204819,4.5,14,€,vietnamese
52.48805,13.43019,3.5,34,€,divebars
52.48575,13.43015,4.5,17,€€,bakeries
52.51062,13.43252,3.5,11,€,panasian
52.524266,13.411746,3,121,€€€,steak
52.49406,13.42592,4,12,€€€,bakeries
52.50062,13.42951,3,17,€€,gourmet
52.49791,13.42981,4,9,€,divebars
52.5239665,13.4169046,4,28,€,canteen
52.48769,13.42048,5,7,€€€,tea
52.48846,13.42459,3.5,44,€€€,turkish
52.490117,13.424801,3.5,20,€€,bars
52.5153663,13.4166009,3.5,14,€€,german
52.4912,13.41385,4.5,9,€,breakfast_brunch
52.4933774,13.4146088,3,47,€€,sportsbars
52.5013743093384,13.4168956428766,4.5,4,,sportsbars
52.5211725448909,13.4116882585847,4,23,€€,sandwiches
52.4962,13.418,4,11,€€,kebab
52.49623,13.422099,3,18,€€€,mexican
52.50101,13.42073,4.5,4,€€,museums
52.49945,13.42779,5,4,€€,pubs
52.49287,13.4148599,3.5,23,€€,bakeries
52.4917317209803,13.4352731131507,4.5,10,€,foodstands
52.4923832540115,13.4261492811045,3.5,17,€€,vintage
52.4999452003599,13.4175584837794,5,4,,tapasmallplates
52.518514,13.416301,3,34,€€,bowling
52.509799,13.420997,4,5,,localflavor
52.5020207,13.4165451,4.5,3,,landmarks
52.520221,13.412105,4,19,€,gaybars
52.49242,13.42779,4,19,€,greek
52.49317,13.42789,4,14,€€,peruvian
52.487749,13.428852,4,21,€,coffee
52.49537,13.42968,4,9,€,italian
52.49794,13.42919,4.5,5,,panasian
52.5134,13.4155,4.5,5,€,museums
52.48754,13.42714,4.5,10,€,vietnamese
52.5004692,13.4189301,4,5,€,bbq
52.4896699,13.41365,4.5,10,€€€,german
52.5016212,13.4184799,3,13,€€,seafood
52.5213,13.4145,4,17,€,turkish
52.4876701594035,13.4310346206543,4.5,12,,panasian
52.5008812,13.4172401,4.5,3,€,lounges
52.5183991,13.4119345,4,9,,landmarks
52.510869,13.416797,4.5,3,,german
52.5196629504024,13.415396892323,3.5,27,€€,coffee
52.4858641,13.4349838,3.5,24,€€,chinese
52.49189,13.42568,3.5,18,€€,divebars
52.4909592,13.4236698,4.5,7,€,sandwiches
52.5094446114169,13.4350757274117,2,30,€€,hotdogs
52.4919563684978,13.4206786242081,4.5,11,€,cafes
52.5129010878909,13.4146664624268,3.5,7,,parks
52.5000799,13.42259,4,6,,mideastern
52.4956904,13.4272009,3.5,9,€€,hookah_bars
52.50284,13.42021,4,4,€,divebars
52.518009,13.415454,4.5,8,€€,italian
52.4912241048606,13.4110460074517,4.5,8,€,icecream
52.52032,13.41196,2,100,€€,international
52.5034,13.4299,4.5,3,€,german
52.4928,13.41641,3.5,22,€€,vietnamese
52.48892,13.41105,4,17,€€,german
52.49101,13.4239,4,17,€€,hookah_bars
52.50004,13.41875,3.5,6,€€,kebab
52.5135443586752,13.4114926726897,3.5,10,€€,german
52.492502,13.422066,3.5,14,€,pizza
52.5022,13.4306,4.5,3,€€€,italian
52.4958,13.4268,5,4,€,cafes
52.514922,13.417326,3.5,9,€€,beachbars
52.5118099,13.41707,4.5,4,€,cafes
52.5261799,13.42269,3.5,37,€€,argentine
52.4861951,13.4356336,3.5,40,€€,spanish
52.48696,13.43082,4.5,9,,breakfast_brunch
52.49545,13.41794,4,6,€€,icecream
52.51796,13.42317,4.5,6,€,cafes
52.499737,13.417663,4.5,4,€€,hookah_bars
52.49793,13.429177,3.5,11,€€,indpak
52.50199,13.43201,4.5,4,€,delicatessen
52.49705,13.42588,4.5,5,,mideastern
52.5015739155497,13.4188499674201,3,7,,mexican
52.493706,13.417989,4.5,5,€€,desserts
52.5007499,13.41914,3.5,12,€€,vietnamese
52.48585,13.43529,4,16,€€,gastropubs
52.50089,13.43027,5,2,€€,wine_bars
52.499,13.4282,5,3,€,vietnamese
52.49388,13.42876,4,5,,localflavor
52.5019659857395,13.4318442607191,5,2,,african
52.4867,13.4311,4.5,11,€,creperies
52.50206,13.41691,5,2,€€,modern_european
52.49569,13.426899,5,3,,canteen
52.4920286,13.4281411,3.5,17,€€,cafes
52.5208161645474,13.410810819969,2.5,49,€€,italian
52.49949,13.42851,5,2,,cafes
52.4900499,13.42883,5,6,€€,bars
52.5096468766128,13.4346582071623,3,10,€€,coffee
52.5002250186532,13.4192476234008,5,2,€€€,vegetarian
52.49611,13.43512,4,11,€,bars
52.5262099524814,13.4109200164676,3.5,21,€€,cafes
52.5027,13.4146,4.5,4,€,divebars
52.50199,13.43201,5,2,,pizza
52.4952676508539,13.4152260153443,3.5,13,,landmarks
52.49135,13.41132,5,5,€€,coffee
52.48706,13.43148,4.5,9,€,swabian
52.496,13.42,4.5,4,,landmarks
52.499358,13.419843,3,10,€€,cocktailbars
52.4901,13.433915,3.5,17,€€,vietnamese
52.522052,13.4131332,4.5,9,€,bakeries
52.494,13.42115,4.5,8,€,mexican
52.4937259331601,13.4271406754851,4,7,€€,coffeeroasteries
52.4938,13.42189,3.5,13,€,taiwanese
52.4924,13.4267,4.5,7,€€,vegetarian
52.5214212263449,13.4112110361457,4.5,8,€,sandwiches
52.5019402731926,13.4250065625656,4,3,,pubs
52.51208,13.41686,4.5,3,,divebars
52.5042,13.42661,4,4,,cafes
52.522223,13.414167,2.5,54,€€,cocktailbars
52.48652,13.43096,3.5,31,€,divebars
52.49444,13.43342,4.5,8,€,african
52.4887,13.428,5,5,€,galleries
52.5201,13.4145,3.5,15,€,burgers
52.49231,13.41835,4,7,€,cafes
52.4931,13.4152,4,10,€,cafes
52.4882,13.4276,4,13,€€,icecream
52.48649,13.4347,4,16,€€,cafes
52.4922899,13.41409,3.5,19,€,indpak
52.4960757,13.4290416,4,5,€€,bars
52.522328,13.411653,3.5,17,€€,buffets
52.48819,13.42979,4,9,,wine_bars
52.49779,13.41372,4.5,3,,gourmet
52.497388672066,13.4243899449524,3.5,6,€€€,cocktailbars
52.5213904429508,13.4116810208557,3,28,€€€,currysausage
52.521556,13.411147,4.5,7,€,beerbar
52.5213630852482,13.4116807579994,3.5,12,€€,coffee
52.488238725327,13.42965750731,2.5,55,€,pizza
52.5032799,13.41245,4,4,€,kebab
52.4902226,13.4261927,4.5,6,€€,restaurants
52.4925919,13.4260902,4,6,€€,cafes
52.4963621952942,13.4207934404754,4.5,3,€€,coffeeroasteries
52.50051,13.42349,4,4,€,divebars
52.49698,13.42615,4.5,3,€€,bakeries
52.4901695,13.4344997,3.5,11,€€,bistros
52.4865,13.4233,4.5,7,€€,sportsbars
52.4944,13.4211,5,4,,bakeries
52.5005,13.4319,4,4,€€,italian
52.5125,13.4315,4.5,3,€€,canteen
52.495369,13.42026,5,2,€€,icecream
52.4950331534338,13.4300535558891,4.5,6,,bars
52.5113404504973,13.413770198822,3,8,,italian
52.498946,13.430191,5,2,€€,cocktailbars
52.50154,13.43213,4.5,3,€,greek
52.5239665,13.4169046,4,11,€€€,steak
52.502386,13.417022,3.5,4,€€,cocktailbars
52.49029,13.427271,4,8,€€,vegetarian
52.4868826340303,13.4251885306885,3,22,,landmarks
52.48601,13.43503,4,11,€,divebars
52.5018202901698,13.4321942634924,4.5,2,,panasian
52.494,13.41877,3.5,9,,russian
52.4917698,13.4193385,4,6,€€€,bars
52.5120669,13.4168464,3,7,€,german
52.48513,13.43236,4.5,9,€,bakeries
52.51921,13.4272,2.5,24,€€,german
52.50199,13.43201,4.5,2,€€,icecream
52.497551,13.424379,3.5,4,€€€,italian
52.495,13.4301,4.5,3,€€,pubs
52.4929,13.428,3.5,10,€€,wine_bars
52.50173,13.41943,3.5,5,€,soup
52.4879,13.4323,4,8,€,cafes
52.49228,13.42544,3.5,19,€€,italian
52.5030626958503,13.4131914954283,4.5,2,,bakeries
52.498663,13.425999,4,5,,burgers
52.498727,13.427521,4.5,2,,bakeries
52.501373,13.41131,4,3,,bistros
52.5179,13.4305,4,6,€€,icecream
52.4870094,13.4292471,5,4,€,syrian
52.5210828023011,13.4116268322632,4,9,€€€,cafes
52.5034007,13.4258017,5,1,,landmarks
52.5058411272385,13.4269455225067,5,1,,localflavor
52.520644,13.412822,3,25,€€,hotdogs
52.503,13.4266,4,2,€€,international
52.4882,13.4272,4,9,€,indpak
52.48757,13.42182,3.5,14,€€,indpak
52.49369,13.41806,3.5,9,€€,tradamerican
52.5103114883941,13.4332980261811,4.5,2,€€,cafes
52.518173,13.416435,3,16,€€,vietnamese
52.51213,13.41723,4,3,€,sushi
52.500768242248,13.4314631075095,3,5,€,ramen
52.4994299,13.42731,4,3,,turkish
52.4986283023285,13.4281174220962,3,8,€€,turkish
52.48822,13.42865,3.5,13,€€,divebars
52.523772,13.431392,4.5,8,€,bulgarian
52.490988,13.429259,4.5,4,€,bars
52.5198,13.4109,4,8,€€,bakeries
52.499453353557,13.418649896318,3.5,3,€€,bars
52.5185024673956,13.4157146427112,3,10,€€,kebab
52.5204203727281,13.4110313281417,3.5,8,€€€,bakeries
52.4915518704268,13.4278994053602,3.5,7,€,vietnamese
52.5204,13.41319,3.5,8,€€,hotdogs
52.5017441311734,13.4238915145397,5,1,,cocktailbars
52.5122,13.433,4.5,2,€,chinese
52.4945641336007,13.4145121059653,3,12,€€,bars
52.49122,13.416,4.5,5,€€,divebars
52.4857165,13.4298762,4.5,8,€,mideastern
52.49606,13.42237,4.5,2,€€,wine_bars
52.5136,13.4119,4.5,2,,landmarks
52.5095866,13.4197666,5,1,,landmarks
52.521338,13.411517,3.5,12,€,coffee
52.50199,13.43201,5,1,,desserts
52.49441,13.41861,3,9,€,pizza
52.4998099,13.43291,3.5,3,€€,icecream
52.48987,13.43345,3,13,€€,indpak
52.4871329841304,13.4311052039664,3.5,10,€,greek
52.4856399,13.43212,4.5,5,€,arabian
52.501088455149,13.4280937688797,3,4,€€,cocktailbars
52.4938573941647,13.4137105196714,4.5,4,€,italian
52.4901314,13.4283219,4.5,5,€€,mediterranean
52.5031,13.43,3,4,€,italian
52.495408,13.42031,4.5,2,,foodstands
52.4931602,13.4149599,4,5,€€,cafes
52.49595,13.42986,4.5,2,€,cafes
52.490338443752,13.4131153152466,5,3,,landmarks
52.486737,13.429212,4.5,5,€€,cocktailbars
52.4994507,13.4277897,4,2,€,lebanese
52.4902,13.4229,4,5,€,vietnamese
52.4877203591221,13.4316142648458,4,6,€,panasian
52.50199,13.43201,5,1,,mideastern
52.5119514,13.4171305,2,9,€€,pizza
52.4994648,13.4275996,4.5,2,,coffee
52.5004523433883,13.4189604823888,5,1,,sushi
52.49349,13.42562,4.5,3,€€,bars
52.4897,13.4263,4.5,5,€,bars
52.4998294,13.4246669,5,1,,landmarks
52.5099445,13.4295691,5,1,,bars
52.5027039798417,13.4147619456053,5,1,,cafes
52.4998,13.4174,4,2,€€,lebanese
52.4947446524059,13.4155053463104,4.5,3,€€,cafes
52.5021014897412,13.4317806181208,5,1,€,bakeries
52.499131,13.429279,5,1,,cafes
52.50218,13.41452,3.5,4,,italian
52.49898,13.42823,4,2,€,german
52.5237,13.4146,2.5,34,€€,cocktailbars
52.521495,13.412998,3.5,9,€,hotdogs
52.4947144471364,13.4333628777379,5,2,€,bakeries
52.511,13.4178,5,1,,landmarks
52.5001,13.4226,2.5,6,€€,italian
52.5175597,13.4138188,4,4,,landmarks
52.4881733700282,13.4267052068257,4.5,4,€,divebars
52.4994513,13.4273898,5,1,,panasian
52.4880006,13.4322971,4.5,4,€€,jazzandblues
52.5040661,13.4112436,4,6,€,pubs
52.4871028443038,13.422744532469,5,4,€€,turkish
52.513163,13.417736,4.5,2,,japanese
52.518159,13.41536,5,2,,indpak
52.5171771257653,13.4126934418705,5,2,,landmarks
52.4994980074737,13.4286360070109,5,1,,falafel
52.49978,13.41741,5,1,,foodstands
52.4997787,13.4174099,5,1,,creperies
52.5197,13.4143,3.5,8,€€€,sandwiches
52.5122795,13.4173002,4,2,€€,coffee
52.499466,13.4286853,5,1,,bars
52.49066,13.42884,5,3,€,divebars
52.5095,13.41197,5,1,,mediterranean
52.5023,13.4157,3,3,,landmarks
52.4913,13.4162199,3,11,€,italian
52.5225601,13.4128199,2.5,28,€,kebab
52.49848,13.42812,3,4,€€€,bars
52.50013,13.43114,5,1,,landmarks
52.4916782,13.4332984,5,3,,japanese
52.50018,13.43345,5,1,,salad
52.4979,13.4295,3.5,5,€,panasian
52.49765,13.42132,5,1,,sushi
52.5241133338818,13.4172624118921,4,5,€,pizza
52.5225967065474,13.4127435736706,2,38,€,hotdogs
52.4958,13.42877,4,3,,divebars
52.5094633496519,13.434046022594,5,1,€€,streetvendors
52.5216,13.4147,4,6,€€€,pubs
52.4926699,13.42172,4.5,4,,burgers
52.4873,13.42201,4.5,4,€,bakeries
52.5112,13.4352,3.5,3,€€,hotdogs
52.5143053646188,13.4196280953843,4,2,,landmarks
52.495009,13.433038,4.5,3,€€,japanese
52.5010885728984,13.4195775166154,3.5,2,,chinese
52.49144,13.41342,4,8,€,divebars
52.5113510206134,13.4168479962286,3,3,€,panasian
52.5118656556879,13.4327400634766,5,1,,russian
52.499183,13.411656,5,1,€€,bakeries
52.50266,13.41471,3.5,2,,bars
52.5121401,13.414046,5,1,,hotels
52.492081,13.413067,5,2,,landmarks
52.500929,13.429776,3.5,2,€€€,bars
52.511973,13.425981,2,8,€€€,bars
52.5236,13.4127,4,6,,landmarks
52.4936099,13.42729,4,3,,pizza
52.502987138865,13.424087337166,4,1,,landmarks
52.51935,13.42735,4.5,3,,italian
52.4965,13.4208,5,1,,cafes
52.4943,13.429,3.5,6,€,bars
52.52175,13.43515,3,14,€€,italian
52.4960771,13.4290407,4,2,,cafes
52.49667,13.41923,5,1,,bars
52.50016,13.41818,3.5,2,€€,icecream
52.4866,13.4152,4,5,,zoos
52.4991131,13.4119359,5,1,,parks
52.52002,13.4152,4.5,3,,delicatessen
52.4961,13.4217,5,1,,cafes
52.4927,13.4224,5,2,,hotdogs
52.49665,13.41814,5,1,,galleries
52.48773,13.43111,4,6,€€€,bars
52.489026,13.4242641,5,2,€€,desserts
52.49317,13.41813,5,2,,japanese
52.49274,13.4178,5,2,€,cafes
52.49135,13.41132,4.5,3,,pizza
52.49532,13.42094,5,1,,cafes
52.49545,13.4211101,5,1,,kebab
52.5209,13.411,2.5,18,€€,chinese
52.48666,13.4310999,4.5,3,,pizza
52.5199799164694,13.4147498756647,2.5,10,€€,bakeries
52.5024,13.42031,3.5,2,€,restaurants
52.49118,13.4166,3.5,6,€,vietnamese
52.4947529,13.4238815,5,1,,italian
52.5210262733811,13.413600884378,5,2,€,chinese
52.5226,13.4159,4,4,,restaurants
52.48583,13.43479,3,10,€€,bavarian
52.51821,13.415716,2.5,8,€€,restaurants
52.51259,13.41155,2.5,5,,vietnamese
52.5177532679907,13.4124199155041,4.5,3,€,modern_european
52.50103,13.4197399,4,1,,hotdogs
52.49353,13.42713,4.5,3,€€,cafes
52.4885595,13.4300031,4,5,€€,greek
52.5009,13.4208,4,1,,landmarks
52.4874,13.4215,3.5,5,€,cafes
52.5184636834161,13.4160717660547,4,3,,kebab
52.4893088773839,13.4240899865913,4.5,3,€€,turkish
52.5003902754595,13.4188471034354,4,1,,hotdogs
52.5123,13.4201,4,2,,cafes
52.5123,13.4201,4,2,€,canteen
52.500417,13.417673,4,1,€€,hookah_bars
52.501721,13.417395,4,1,,cafes
52.502964,13.413786,2.5,3,€,panasian
52.4943017743697,13.435156082645,4,4,€,divebars
52.5200137013067,13.4111434499816,4,4,€€,icecream
52.50752,13.41469,4,1,€,cafes
52.502,13.4174,2.5,4,€€€,mediterranean
52.5008,13.4181,4,1,,danceclubs
52.523,13.4113,3.5,6,€€€,bakeries
52.5185561009691,13.4284015102658,4.5,2,,landmarks
52.4995,13.42624,4,1,,localflavor
52.4992,13.4263,4,1,,landmarks
52.5234,13.4114,4,5,,pets
52.50199,13.43201,4,1,,bakeries
52.5016,13.4316,3,2,,kebab
52.50325,13.41338,4,1,,champagne_bars
52.4984751729124,13.4256227635956,3.5,4,€€€,restaurants
52.5124,13.4231,4,1,,landmarks
52.4900499,13.42883,4.5,3,€,cocktailbars
52.511041,13.415945,4,1,,localflavor
52.4977586,13.4233203,4,1,,cafes
52.516103,13.41453,3.5,4,,vietnamese
52.5214327,13.4109011,3,10,€,kebab
52.492,13.4234,4.5,2,€€,foodstands
52.48764,13.42133,3.5,4,€€,italian
52.49741,13.43127,2.5,4,€,vietnamese
52.48576,13.43529,4.5,3,€€,sandwiches
52.5221,13.412,4,4,€€,italian
52.5223520892951,13.4117450645264,5,2,€€,cafes
52.49435,13.43507,4,3,€,gastropubs
52.492,13.41959,3.5,4,,cafes
52.50115,13.41703,2,3,€€,japanese
52.49585,13.4286,5,1,,burgers
52.5234,13.4114,2.5,12,€€€,fooddeliveryservices
52.48605,13.43096,4,4,€,bakeries
52.509536,13.422544,3,1,,canteen
52.49129,13.42346,3.5,3,€,bakeries
52.488296,13.428406,4,3,€€,vietnamese
52.489246,13.428007,3.5,4,€,bars
52.4923,13.421,3.5,6,€€,divebars
52.487839,13.4197139,4.5,2,€,cafes
52.4876227437839,13.4307297738998,4,3,€,falafel
52.4868563579812,13.4140009058044,3.5,6,,dog_parks
52.4941513296224,13.4210264965637,5,1,,desserts
52.487272,13.424687,3.5,6,€,currysausage
52.5110070306784,13.4355333074927,4,1,€€,cocktailbars
52.49777,13.41347,4,1,,korean
52.4932,13.4279,3.5,4,€,pizza
52.4997688909077,13.4268964623812,2.5,2,,hotdogs
52.4933388429761,13.4178748850718,5,1,,cocktailbars
52.49513,13.41702,4,1,,cafes
52.52023,13.42368,3,8,€€,danceclubs
52.5219586,13.4108339,2,14,€,fishnchips
52.4867,13.4238,4,3,€,currysausage
52.52391,13.43133,4,3,,landmarks
52.5250959992703,13.421246637435,3.5,7,€€,international
52.4934,13.4253,5,1,,bars
52.500519,13.418977,1.5,5,,hotdogs
52.49118,13.4166,4,2,,vegan
52.4956,13.4294,4,1,,bars
52.4947160570892,13.4332860343933,5,1,€€,icecream
52.4932174085788,13.420545926965,5,1,,bars
52.487306,13.431027,2.5,9,,ramen
52.493798,13.412479,5,1,€€,african
52.5208162557662,13.4113185385406,3,5,€,sandwiches
