,score,predictedscore,dif
159,7.0,5.93,1.0700000000000003
160,7.875,5.73,2.1449999999999996
161,5.25,5.57,0.3200000000000003
162,4.375,6.74,2.365
163,5.0,6.62,1.62
164,7.0,6.45,0.5499999999999998
165,5.25,6.25,1.0
166,6.75,6.52,0.23000000000000043
167,4.5,5.83,1.33
168,4.0,6.29,2.29
169,2.0,6.66,4.66
170,5.0,6.43,1.4299999999999997
171,6.125,6.15,0.025000000000000355
172,5.0,6.01,1.0099999999999998
173,5.0,5.74,0.7400000000000002
174,5.625,5.68,0.054999999999999716
175,7.0,6.54,0.45999999999999996
176,5.625,5.76,0.1349999999999998
177,7.0,5.7,1.2999999999999998
178,5.625,5.85,0.22499999999999964
179,7.0,5.89,1.1100000000000003
180,6.25,6.2,0.04999999999999982
181,6.75,6.98,0.23000000000000043
182,4.375,5.81,1.4349999999999996
183,7.875,5.77,2.1050000000000004
184,6.0,5.9,0.09999999999999964
185,6.75,5.99,0.7599999999999998
186,7.0,6.29,0.71
187,7.0,5.36,1.6399999999999997
188,7.0,6.62,0.3799999999999999
189,6.125,6.08,0.04499999999999993
190,7.0,6.58,0.41999999999999993
191,7.875,4.92,2.955
192,6.25,5.53,0.7199999999999998
193,5.625,6.1,0.47499999999999964
194,7.0,6.47,0.5300000000000002
195,4.0,5.83,1.83
196,7.5,5.51,1.9900000000000002
197,7.875,6.73,1.1449999999999996
198,5.0,6.39,1.3899999999999997
199,6.125,6.42,0.29499999999999993
200,6.25,6.4,0.15000000000000036
201,7.875,6.02,1.8550000000000004
202,6.125,6.15,0.025000000000000355
203,5.0,5.26,0.2599999999999998
204,4.375,6.83,2.455
205,5.625,6.57,0.9450000000000003
206,5.0,6.52,1.5199999999999996
207,6.75,6.46,0.29000000000000004
208,8.0,5.65,2.3499999999999996
209,5.25,6.67,1.42
210,5.625,6.47,0.8449999999999998
211,7.0,5.28,1.7199999999999998
212,5.25,6.18,0.9299999999999997
213,4.5,5.61,1.1100000000000003
214,4.375,6.74,2.365
215,7.875,6.34,1.5350000000000001
216,7.875,5.77,2.1050000000000004
217,4.0,6.57,2.5700000000000003
218,5.0,6.76,1.7599999999999998
219,8.0,5.87,2.13
220,2.5,5.79,3.29
221,3.5,5.51,2.01
222,3.5,6.57,3.0700000000000003
223,7.875,5.88,1.995
224,7.0,5.87,1.13
225,7.0,5.02,1.9800000000000004
226,4.375,6.63,2.255
227,8.0,5.3,2.7
228,6.0,5.78,0.21999999999999975
229,7.875,5.53,2.3449999999999998
230,7.875,5.66,2.215
231,4.0,6.59,2.59
232,7.0,6.11,0.8899999999999997
233,4.5,6.69,2.1900000000000004
234,5.25,5.27,0.019999999999999574
235,8.0,6.15,1.8499999999999996
236,8.0,6.43,1.5700000000000003
237,6.0,5.36,0.6399999999999997
238,4.375,6.5,2.125
239,6.125,5.79,0.33499999999999996
240,5.25,6.67,1.42
241,7.0,6.1,0.9000000000000004
242,5.0,5.66,0.6600000000000001
243,5.0,5.51,0.5099999999999998
244,6.125,6.29,0.16500000000000004
245,4.375,5.85,1.4749999999999996
246,6.0,6.95,0.9500000000000002
247,7.0,6.7,0.2999999999999998
248,6.125,6.68,0.5549999999999997
249,3.5,5.9,2.4000000000000004
250,7.875,5.7,2.175
251,3.0,5.36,2.3600000000000003
252,9.0,6.2,2.8
253,8.0,6.08,1.92
254,6.75,5.94,0.8099999999999996
255,7.0,6.52,0.4800000000000004
256,8.75,6.9,1.8499999999999996
257,7.875,5.93,1.9450000000000003
258,7.5,6.44,1.0599999999999996
259,8.0,6.36,1.6399999999999997
260,3.5,5.9,2.4000000000000004
261,1.0,5.12,4.12
262,7.875,6.89,0.9850000000000003
263,6.125,6.78,0.6550000000000002
264,6.125,6.16,0.03500000000000014
265,6.125,6.78,0.6550000000000002
266,8.0,6.52,1.4800000000000004
267,6.75,6.81,0.05999999999999961
268,4.375,6.53,2.1550000000000002
269,7.0,6.35,0.6500000000000004
270,6.75,5.73,1.0199999999999996
271,7.875,5.66,2.215
272,1.0,5.14,4.14
273,7.0,6.08,0.9199999999999999
274,4.375,6.26,1.8849999999999998
