,score,predictedscore,dif
160,7.875,5.08,2.795
161,5.25,4.79,0.45999999999999996
162,4.375,6.11,1.7350000000000003
163,5.0,5.78,0.7800000000000002
164,7.0,5.73,1.2699999999999996
165,5.25,5.6,0.34999999999999964
166,6.75,5.77,0.9800000000000004
167,4.5,5.3,0.7999999999999998
168,4.0,5.58,1.58
169,2.0,5.62,3.62
170,5.0,5.62,0.6200000000000001
171,6.125,5.49,0.6349999999999998
172,5.0,5.21,0.20999999999999996
173,5.0,5.06,0.05999999999999961
174,5.625,4.99,0.6349999999999998
175,7.0,5.78,1.2199999999999998
176,5.625,5.08,0.5449999999999999
177,7.0,4.93,2.0700000000000003
178,5.625,5.12,0.5049999999999999
179,7.0,5.32,1.6799999999999997
180,6.25,5.56,0.6900000000000004
181,6.75,6.22,0.5300000000000002
182,4.375,5.12,0.7450000000000001
183,7.875,5.21,2.665
184,6.0,5.38,0.6200000000000001
185,6.75,5.45,1.2999999999999998
186,7.0,5.78,1.2199999999999998
187,7.0,4.65,2.3499999999999996
188,7.0,5.7,1.2999999999999998
189,6.125,5.38,0.7450000000000001
190,7.0,5.85,1.1500000000000004
191,7.875,4.25,3.625
192,6.25,4.85,1.4000000000000004
193,5.625,5.39,0.23500000000000032
194,7.0,5.65,1.3499999999999996
195,4.0,5.17,1.17
196,7.5,4.81,2.6900000000000004
197,7.875,5.98,1.8949999999999996
198,5.0,5.57,0.5700000000000003
199,6.125,5.74,0.3849999999999998
200,6.25,5.67,0.5800000000000001
201,7.875,5.28,2.5949999999999998
202,6.125,5.49,0.6349999999999998
203,5.0,4.48,0.5199999999999996
204,4.375,6.1,1.7249999999999996
205,5.625,5.72,0.09499999999999975
206,5.0,5.89,0.8899999999999997
207,6.75,5.89,0.8600000000000003
208,8.0,4.96,3.04
209,5.25,5.65,0.40000000000000036
210,5.625,5.74,0.11500000000000021
211,7.0,4.55,2.45
212,5.25,5.67,0.41999999999999993
213,4.5,4.9,0.40000000000000036
214,4.375,6.11,1.7350000000000003
215,7.875,5.66,2.215
216,7.875,5.07,2.8049999999999997
217,4.0,5.69,1.6900000000000004
218,5.0,6.05,1.0499999999999998
219,8.0,5.22,2.7800000000000002
220,2.5,5.12,2.62
221,3.5,4.8,1.2999999999999998
222,3.5,5.74,2.24
223,7.875,5.19,2.6849999999999996
224,7.0,5.32,1.6799999999999997
225,7.0,4.34,2.66
226,4.375,6.0,1.625
227,8.0,4.57,3.4299999999999997
228,6.0,5.22,0.7800000000000002
229,7.875,4.83,3.045
230,7.875,4.96,2.915
231,4.0,5.98,1.9800000000000004
232,7.0,5.58,1.42
233,4.5,5.76,1.2599999999999998
234,5.25,4.51,0.7400000000000002
235,8.0,5.44,2.5599999999999996
236,8.0,5.8,2.2
237,6.0,4.68,1.3200000000000003
238,4.375,5.7,1.3250000000000002
239,6.125,5.13,0.9950000000000001
240,5.25,5.82,0.5700000000000003
241,7.0,5.33,1.67
242,5.0,4.91,0.08999999999999986
243,5.0,4.79,0.20999999999999996
244,6.125,5.57,0.5549999999999997
245,4.375,5.14,0.7649999999999997
246,6.0,6.14,0.13999999999999968
247,7.0,5.88,1.12
248,6.125,5.58,0.5449999999999999
249,3.5,5.17,1.67
250,7.875,5.15,2.7249999999999996
251,3.0,4.67,1.67
252,9.0,5.57,3.4299999999999997
253,8.0,5.48,2.5199999999999996
254,6.75,5.29,1.46
255,7.0,5.94,1.0599999999999996
256,8.75,6.15,2.5999999999999996
257,7.875,5.23,2.6449999999999996
258,7.5,5.87,1.63
259,8.0,5.55,2.45
260,3.5,5.17,1.67
261,1.0,4.4,3.4000000000000004
262,7.875,5.96,1.915
263,6.125,5.84,0.28500000000000014
264,6.125,5.63,0.4950000000000001
265,6.125,6.02,0.10500000000000043
266,8.0,5.87,2.13
267,6.75,6.08,0.6699999999999999
268,4.375,5.68,1.3049999999999997
269,7.0,5.63,1.37
270,6.75,5.08,1.67
271,7.875,5.01,2.865
272,1.0,4.46,3.46
273,7.0,5.44,1.5599999999999996
274,4.375,5.77,1.3949999999999996
275,7.0,5.5,1.5
276,5.0,5.12,0.1200000000000001
277,7.0,6.03,0.9699999999999998
278,5.25,5.47,0.21999999999999975
279,7.0,5.74,1.2599999999999998
280,6.125,5.37,0.7549999999999999
281,7.875,5.66,2.215
282,7.875,5.88,1.995
283,5.25,6.07,0.8200000000000003
284,5.625,5.97,0.34499999999999975
285,1.0,5.87,4.87
286,7.0,5.46,1.54
287,6.125,5.1,1.0250000000000004
288,4.5,4.72,0.21999999999999975
289,5.0,4.25,0.75
290,8.0,5.33,2.67
291,7.875,4.98,2.8949999999999996
292,7.0,5.23,1.7699999999999996
293,4.0,6.17,2.17
294,6.0,5.49,0.5099999999999998
295,5.25,4.98,0.2699999999999996
296,7.875,5.23,2.6449999999999996
297,5.0,5.21,0.20999999999999996
298,5.25,5.23,0.019999999999999574
299,6.0,5.59,0.41000000000000014
300,6.75,6.08,0.6699999999999999
301,7.875,5.44,2.4349999999999996
302,5.0,5.24,0.2400000000000002
303,6.0,5.09,0.9100000000000001
304,8.0,4.87,3.13
305,6.0,4.3,1.7000000000000002
306,7.875,5.45,2.425
307,7.875,5.86,2.0149999999999997
308,6.125,5.39,0.7350000000000003
309,5.0,5.82,0.8200000000000003
310,3.75,4.76,1.0099999999999998
311,7.0,4.84,2.16
312,4.5,5.69,1.1900000000000004
313,6.125,5.07,1.0549999999999997
314,4.5,5.97,1.4699999999999998
315,7.0,4.75,2.25
316,6.125,4.77,1.3550000000000004
317,5.0,5.86,0.8600000000000003
318,5.25,5.57,0.3200000000000003
319,3.0,5.73,2.7300000000000004
320,6.125,5.06,1.0650000000000004
321,8.75,5.94,2.8099999999999996
322,5.0,6.12,1.12
323,6.125,6.06,0.06500000000000039
324,2.0,5.03,3.0300000000000002
325,6.125,5.3,0.8250000000000002
326,8.75,5.94,2.8099999999999996
327,7.875,4.92,2.955
328,6.75,4.85,1.9000000000000004
329,5.25,5.23,0.019999999999999574
330,7.875,5.45,2.425
331,7.5,5.8,1.7000000000000002
332,7.5,5.8,1.7000000000000002
333,6.125,5.16,0.9649999999999999
334,6.75,5.95,0.7999999999999998
335,6.125,5.36,0.7649999999999997
336,6.125,5.53,0.5949999999999998
337,1.0,4.4,3.4000000000000004
338,8.75,5.74,3.01
339,6.0,5.08,0.9199999999999999
340,6.75,4.75,2.0
341,7.0,5.91,1.0899999999999999
