,latitude,longitude,price,categories,otherneigbours,own_category,vietnameseneigbours,sushineigbours,pubsneigbours,pizzaneigbours,kebabneigbours,italianneigbours,icecreamneigbours,hotdogsneigbours,germanneigbours,divebarsneigbours,cocktailbarsneigbours,cafesneigbours,burgersneigbours,barsneigbours,bakeriesneigbours,distanceToMitte
813,52.5079439736757,13.3087583688188,1.0,divebars,402,2,23,13,5,9,6,47,10,404,18,2,8,404,10,32,18,7088
814,52.4851,13.32081,2.0,thai,92,0,4,2,2,8,1,8,0,92,2,3,0,92,2,5,10,7451
815,52.50661850000001,13.296799700000001,1.0,italian,215,28,14,1,6,6,7,28,8,243,9,1,5,243,3,17,10,7911
816,52.506938899999994,13.304699900000001,1.0,pizza,399,12,21,11,8,12,8,49,11,411,16,3,4,411,9,26,18,7383
817,52.473572999999995,13.337295999999998,2.0,pubs,69,0,4,1,0,3,2,7,2,69,4,2,0,69,2,6,3,7493
818,52.4919,13.33125,2.0,musicvenues,109,0,6,5,2,2,2,13,2,109,7,1,1,109,0,6,8,6435
819,52.4958568649949,13.3087234725075,2.0,indpak,292,4,9,14,5,10,4,28,3,296,10,5,7,296,2,34,13,7552
820,52.49855,13.32485,2.0,israeli,178,0,5,11,1,4,2,21,1,178,12,1,1,178,3,16,7,6435
821,52.51208199999999,13.299595000000002,1.0,pubs,186,5,14,2,5,5,5,21,10,191,10,1,2,191,4,12,5,7593
822,52.49524399999999,13.29826,2.0,coffee,154,0,4,3,1,5,0,17,1,154,9,7,8,154,0,23,3,8228
823,52.5038681,13.315730100000001,1.0,japanese,426,8,22,17,4,12,4,51,4,434,19,2,6,434,9,36,20,6772
824,52.462657051567895,13.3244211226702,2.0,seafood,129,0,1,7,4,4,3,10,8,129,2,4,1,129,1,11,12,8985
825,52.446251000000004,13.315656,2.0,fooddeliveryservices,21,0,2,0,1,2,0,3,1,21,2,2,0,21,0,2,3,10790
826,52.4645,13.3265,1.0,chinese,118,1,2,8,2,4,2,11,5,119,3,4,1,119,1,13,12,8737
827,52.4957,13.3004,2.0,parks,187,2,4,3,3,5,1,19,1,189,11,7,10,189,0,33,7,8075
828,52.50134,13.3071,1.0,hotdogs,494,12,17,16,7,12,3,59,9,506,21,6,14,506,3,50,24,7419
829,52.478789899999995,13.31052,2.0,german,36,2,0,0,0,4,3,9,0,38,2,0,0,38,0,1,8,8431
830,52.49901826104361,13.3030050169506,2.0,turkish,330,4,10,9,6,9,0,44,3,334,16,7,14,334,0,42,13,7771
831,52.517360499999995,13.303459900000002,2.0,icecream,72,2,4,2,5,1,2,10,2,74,5,0,0,74,1,2,2,7248
832,52.5002114966919,13.2963177962231,2.0,italian,205,32,7,3,4,2,2,32,1,237,13,5,9,237,2,28,7,8150
833,52.472467358264396,13.311150893569,2.0,parks,50,3,0,1,0,1,0,9,0,53,5,3,0,53,0,4,6,8840
834,52.50479059999999,13.299162699999998,1.0,cafes,353,37,19,10,5,13,6,41,10,390,17,4,7,390,4,33,17,7810
835,52.50123000000001,13.29835,2.0,cocktailbars,327,10,18,9,5,9,2,40,7,337,16,6,10,337,2,38,12,7983
836,52.4901,13.3138,1.0,hotdogs,80,1,2,1,0,4,5,4,0,81,2,3,4,81,1,8,6,7544
837,52.505062800000005,13.317077599999998,2.0,pizza,351,6,21,11,3,6,4,44,2,357,15,2,4,357,6,25,17,6641
838,52.505573499068205,13.3072734588764,1.0,turkish,513,7,27,15,4,15,6,58,10,520,19,3,10,520,8,50,22,7257
839,52.4871097521897,13.3228069614394,1.0,sushi,102,1,5,1,2,4,1,12,0,103,4,3,1,103,2,7,11,7210
840,52.507689899999995,13.3185,2.0,german,217,11,11,6,2,4,3,27,2,228,11,3,4,228,6,20,6,6460
841,52.488169670790604,13.338037334748302,2.0,german,57,2,5,3,0,2,2,8,1,59,2,0,0,59,0,2,3,6317
842,52.4996836899032,13.3124835264588,2.0,delicatessen,384,1,13,19,8,9,1,45,3,385,17,2,11,385,3,46,19,7146
843,52.49712879999999,13.322514199999999,2.0,icecream,196,0,5,11,2,4,0,30,0,196,8,1,1,196,3,13,12,6648
844,52.5077910359996,13.318257492223802,2.0,vegan,230,1,11,6,2,4,3,27,2,231,12,3,4,231,6,21,8,6472
845,52.4914,13.3011,2.0,pizza,55,4,2,0,1,4,3,6,1,59,6,4,3,59,0,7,0,8234
846,52.463530000000006,13.334529999999999,1.0,cafes,86,13,2,3,2,7,2,8,4,99,4,1,1,99,2,9,11,8481
847,52.50873000000001,13.30902,2.0,italian,320,40,22,7,4,8,6,40,8,360,12,4,6,360,9,28,14,7049
848,52.5079439736757,13.3087583688188,1.0,divebars,402,2,23,13,5,9,6,47,10,404,18,2,8,404,10,32,18,7088
849,52.52536,13.307910000000001,1.0,panasian,17,1,1,0,1,0,0,0,0,18,0,0,1,18,0,2,1,6903
850,52.507096,13.300739000000002,3.0,german,322,12,22,2,6,8,8,35,10,334,12,3,5,334,8,30,12,7638
851,52.500780000000006,13.3077,1.0,pizza,460,12,16,16,7,12,3,53,8,472,18,3,14,472,1,49,24,7402
852,52.4733,13.3418,2.0,landmarks,45,0,2,0,1,3,1,5,1,45,3,2,0,45,1,6,2,7320
853,52.49884,13.307889999999999,2.0,pubs,352,6,13,14,6,7,1,37,3,358,15,3,12,358,0,43,21,7470
854,52.49825,13.31911,2.0,italian,227,36,6,12,4,4,0,36,1,263,14,0,3,263,3,20,15,6800
855,52.5079041053539,13.3088126778603,2.0,german,391,17,23,13,5,9,6,47,10,408,17,3,8,408,10,34,18,7086
856,52.49841,13.31835,2.0,bars,264,27,6,12,6,6,0,39,1,291,13,0,7,291,3,27,17,6839
857,52.497611,13.340351,2.0,italian,77,6,2,1,0,3,2,6,3,83,7,3,2,83,1,12,5,5570
858,52.50694,13.30419,3.0,icecream,388,10,22,10,6,13,8,47,10,398,16,3,5,398,8,27,18,7417
859,52.501719566725505,13.317256747787699,3.0,italian,340,49,20,20,6,10,1,49,3,389,16,0,6,389,5,35,19,6760
860,52.472965,13.328029,2.0,foodstands,96,1,5,3,1,4,2,11,2,97,5,4,0,97,2,11,5,7968
861,52.5090038058449,13.306822143495099,2.0,bakeries,340,11,27,5,4,9,6,42,9,351,13,3,4,351,9,22,11,7186
862,52.50085,13.299129999999998,1.0,breakfast_brunch,351,1,18,9,6,9,2,42,3,352,16,6,11,352,2,39,12,7946
863,52.5124,13.3053,1.0,vietnamese,218,10,10,3,3,6,6,24,10,228,12,3,0,228,6,10,9,7206
864,52.501363,13.34273,2.0,landmarks,57,0,0,0,0,2,2,5,2,57,5,3,2,57,1,9,4,5216
865,52.503189899999995,13.317639999999999,2.0,easterngerman,381,0,22,20,4,10,1,51,4,381,13,0,6,381,6,31,14,6676
866,52.505279099999996,13.3014103,2.0,cocktailbars,436,6,23,10,5,13,6,47,11,442,20,4,6,442,7,39,19,7648
867,52.50255,13.307670000000002,2.0,sushi,559,17,21,17,7,14,5,70,9,576,26,6,11,576,7,50,27,7337
868,52.49291633615971,13.312704868710401,2.0,playgrounds,130,2,5,7,3,2,4,15,0,132,4,3,5,132,3,16,6,7456
869,52.50215,13.313579999999998,2.0,bakeries,459,22,24,21,8,11,4,56,4,481,19,4,8,481,9,48,22,6975
870,52.505062800000005,13.317077599999998,2.0,pizza,351,6,21,11,3,6,4,44,2,357,15,2,4,357,6,25,17,6641
871,52.4691681730693,13.3325258306918,1.0,burgers,116,1,5,3,1,7,3,10,4,117,6,3,1,117,1,12,8,8076
872,52.48966,13.318729999999999,1.0,cafes,97,5,4,2,1,4,5,7,0,102,3,3,1,102,2,6,9,7284
873,52.4814,13.3331,2.0,parks,36,1,1,2,1,1,0,5,1,37,1,0,0,37,0,1,1,7066
874,52.507819999999995,13.318129999999998,2.0,italian,203,26,11,6,2,4,3,26,2,229,12,3,4,229,6,21,8,6479
875,52.49728,13.332679999999998,2.0,localflavor,139,2,4,4,0,5,2,15,3,141,11,3,2,141,0,13,7,6034
876,52.4865953,13.3233281,1.0,vietnamese,96,2,2,3,2,4,1,10,0,98,4,3,1,98,2,7,11,7215
877,52.511140000000005,13.30365,1.0,wine_bars,281,3,16,3,5,7,6,30,11,284,12,3,4,284,8,17,9,7343
878,52.499686600000004,13.307533300000001,4.0,bars,324,50,13,14,7,9,1,37,3,374,15,3,16,374,0,50,23,7457
879,52.47289,13.314110000000001,2.0,bakeries,48,6,0,1,0,1,0,12,0,54,4,4,0,54,0,5,6,8658
880,52.439778006073105,13.342756290522999,2.0,chinese,5,0,0,0,0,0,1,1,0,5,0,1,0,5,0,1,0,10458
881,52.4328497404288,13.3394649559337,2.0,bakeries,6,0,0,0,0,2,1,1,0,6,0,0,0,6,0,0,0,11250
882,52.4915,13.318270000000002,2.0,bavarian,129,3,4,4,1,4,5,8,1,132,4,3,1,132,5,9,11,7204
883,52.4509,13.3385,2.0,hotdogs,19,0,0,0,1,1,1,1,1,19,0,0,1,19,0,1,2,9502
884,52.502731299999994,13.309189800000002,2.0,italian,513,64,25,20,7,14,5,64,9,577,26,6,12,577,6,53,25,7233
885,52.519931799999995,13.293560000000001,2.0,museums,24,5,1,1,2,0,0,3,3,29,4,0,0,29,0,0,0,7893
886,52.49621,13.327420000000002,2.0,indpak,156,4,4,6,1,5,2,17,2,160,10,2,1,160,3,15,11,6403
887,52.4991,13.3187,2.0,thai,276,3,6,12,6,5,0,39,1,279,13,0,6,279,4,24,15,6785
888,52.5020336548149,13.3048441693115,1.0,pubs,493,7,21,9,7,13,3,55,9,500,24,6,16,500,6,49,26,7537
889,52.5064,13.3153,3.0,italian,313,36,18,8,2,6,5,36,2,349,17,3,4,349,6,26,16,6709
890,52.442789690313504,13.3128392122893,2.0,german,17,2,2,0,1,2,0,1,0,19,2,3,0,19,0,3,1,11214
891,52.497815881375196,13.324992310474801,3.0,argentine,179,0,6,11,1,4,2,19,2,179,11,1,1,179,3,14,9,6464
892,52.506904500000005,13.304125599999999,2.0,icecream,385,10,22,10,6,13,8,47,10,395,16,3,5,395,8,30,14,7422
893,52.49794167545589,13.3117279037833,2.0,moroccan,349,1,10,18,8,8,1,42,3,350,15,2,9,350,3,36,21,7270
894,52.501307,13.307747,2.0,sushi,495,15,17,15,7,12,4,57,9,510,21,6,14,510,1,55,23,7379
895,52.473380000000006,13.31675,4.0,tea,55,0,0,1,0,3,0,12,0,55,4,4,0,55,0,5,7,8488
896,52.5069,13.3058,1.0,thai,408,11,25,9,7,13,6,47,11,419,17,3,6,419,9,27,20,7312
897,52.4700789,13.3402932,3.0,italian,53,5,4,1,1,6,1,5,1,58,3,2,0,58,2,6,3,7664
898,52.49123,13.31426,2.0,cafes,85,5,2,1,1,4,5,5,0,90,2,2,4,90,0,7,7,7454
899,52.5064316,13.317910199999998,3.0,wine_bars,258,3,15,6,2,6,4,32,2,261,15,3,4,261,6,19,9,6540
900,52.498374,13.306897,2.0,divebars,329,3,13,14,7,7,1,34,3,332,15,3,10,332,0,38,21,7552
901,52.49576,13.308710000000001,3.0,cocktailbars,287,6,9,13,5,10,4,28,3,293,10,5,6,293,2,33,13,7557
902,52.50492489999999,13.299574800000002,2.0,cafes,364,38,20,10,5,13,6,41,10,402,18,4,5,402,7,32,17,7779
903,52.50489,13.29437,2.0,italian,154,23,11,0,3,6,2,23,5,177,9,2,7,177,2,23,2,8120
904,52.4732192,13.313119400000001,2.0,italian,44,11,0,1,0,1,0,11,0,55,4,4,0,55,0,5,6,8684
905,52.50731999999999,13.29865,2.0,vietnamese,278,17,17,1,6,8,7,30,9,295,12,3,5,295,6,25,10,7770
906,52.486940000000004,13.32637,2.0,hookah_bars,98,0,4,3,2,4,2,9,0,98,3,3,1,98,2,5,11,7025
907,52.466726,13.319851000000002,2.0,greek,97,2,0,5,3,1,0,13,2,99,4,4,1,99,0,10,9,8854
908,52.464201,13.328062,3.0,international,119,0,2,8,3,5,2,12,4,119,3,3,1,119,2,11,12,8695
909,52.50107,13.31856,3.0,foodstands,337,1,14,20,4,10,1,46,3,338,15,0,6,338,5,26,17,6706
910,52.4772,13.30747,2.0,hotdogs,36,1,0,0,0,2,3,6,0,37,3,1,0,37,0,1,7,8703
911,52.508765520132705,13.3088112679733,2.0,coffee,348,9,22,7,2,8,6,41,8,357,12,4,6,357,9,28,14,7061
912,52.486852057319005,13.320274092257,2.0,kebab,97,3,4,2,2,6,3,10,0,100,3,3,1,100,2,7,10,7368
913,52.505218000000006,13.300602,3.0,french,426,4,23,10,5,13,6,44,11,430,18,4,7,430,7,36,17,7703
914,52.459680000000006,13.3242,2.0,sushi,114,5,0,5,4,3,4,12,8,119,0,3,1,119,1,10,10,9251
915,52.499680000000005,13.309297,2.0,juicebars,394,1,15,17,7,8,1,47,3,395,16,3,9,395,3,43,22,7346
916,52.4933,13.3344,2.0,italian,90,8,4,4,0,2,3,8,2,98,8,1,1,98,0,6,6,6171
917,52.4892,13.3406,2.0,vietnamese,52,4,4,2,0,1,1,5,2,56,4,0,0,56,0,2,3,6110
918,52.506980000000006,13.2944,2.0,bars,157,10,11,0,4,6,3,23,7,167,7,1,5,167,3,10,3,8059
919,52.50773,13.309054999999999,2.0,turkish,405,7,23,13,5,9,6,49,10,412,18,3,8,412,10,35,18,7075
920,52.4953194,13.3401003,2.0,icecream,82,2,3,1,0,3,3,7,2,84,5,3,2,84,1,11,4,5724
921,52.5066,13.3142,2.0,korean,376,3,17,13,2,6,5,39,10,379,17,3,4,379,7,26,16,6774
922,52.50113,13.325339999999999,2.0,turkish,178,3,2,12,1,7,1,22,1,181,12,1,4,181,4,20,5,6281
923,52.49332629999999,13.332467300000001,2.0,bars,102,8,4,4,0,2,3,10,2,110,7,2,1,110,0,8,7,6278
924,52.45738000000001,13.323499900000002,2.0,persian,94,0,0,6,3,2,3,10,7,94,1,2,1,94,1,7,7,9481
925,52.486098999999996,13.33639,2.0,vietnamese,48,3,3,3,1,1,1,6,0,51,3,0,0,51,0,2,4,6551
926,52.505959999999995,13.29631,2.0,french,231,4,12,0,6,6,4,28,8,235,9,2,5,235,3,20,6,7962
927,52.468799,13.329139000000001,2.0,wine_bars,123,2,5,4,1,6,3,12,4,125,4,4,1,125,2,14,10,8258
928,52.486228000000004,13.332775,2.0,italian,64,6,5,4,2,0,1,6,0,70,4,1,0,70,2,3,7,6730
929,52.506980000000006,13.2944,2.0,bars,157,10,11,0,4,6,3,23,7,167,7,1,5,167,3,10,3,8059
930,52.4472,13.306609900000002,1.0,bakeries,17,1,1,0,1,1,0,0,1,18,3,2,0,18,0,2,1,11082
931,52.5004,13.3429,2.0,icecream,60,1,0,0,0,2,2,6,1,61,5,3,2,61,1,9,4,5260
932,52.4963865130664,13.3199166879058,2.0,breakfast_brunch,209,1,5,10,2,4,1,30,1,210,7,1,1,210,3,12,12,6843
933,52.500019084649495,13.313504726926201,2.0,lounges,398,5,18,19,8,9,2,47,3,403,15,2,11,403,4,42,20,7068
934,52.450679,13.339645,1.0,currysausage,19,0,0,0,1,1,1,1,1,19,0,0,1,19,0,1,2,9484
935,52.50773,13.30981,1.0,icecream,396,9,21,13,4,7,6,49,9,405,17,4,8,405,10,36,17,7025
936,52.498999999999995,13.3134,3.0,italian,320,39,14,18,8,9,1,39,3,359,15,2,9,359,3,39,20,7119
937,52.5077692172051,13.3044443652034,2.0,austrian,361,2,22,3,7,8,8,43,9,363,14,3,4,363,9,26,14,7376
938,52.50603,13.315129999999998,2.0,thai,366,9,18,13,2,9,5,42,6,375,17,3,4,375,6,26,16,6733
939,52.5022719528763,13.3167114028177,2.0,cafes,392,17,20,20,6,10,1,55,4,409,16,0,6,409,6,35,21,6772
940,52.50103299999999,13.312804999999999,2.0,coffee,433,9,24,21,8,11,3,48,3,442,15,2,11,442,6,48,23,7069
941,52.478868999999996,13.32956,1.0,panasian,41,0,1,0,0,2,1,5,1,41,1,0,0,41,0,2,2,7434
942,52.478144894736396,13.312981307132,2.0,italian,45,8,0,0,0,4,3,8,0,53,5,0,0,53,0,1,8,8342
943,52.473259999999996,13.3213899,2.0,greek,65,2,1,2,0,3,1,10,1,67,3,4,0,67,0,6,6,8266
944,52.5191,13.2994,1.0,sushi,57,1,2,1,4,1,1,5,3,58,5,0,0,58,0,1,0,7504
945,52.4539841367397,13.3232087619922,2.0,icecream,66,5,0,5,2,2,3,8,5,71,1,2,1,71,1,7,3,9793
946,52.50516,13.30737,1.0,panasian,532,7,28,15,6,15,5,64,10,539,23,3,10,539,8,50,23,7265
947,52.505901,13.316199,2.0,sushi,335,7,18,7,2,5,4,39,2,342,17,3,4,342,6,25,14,6668
948,52.50161909481879,13.3215103526303,2.0,cafes,255,17,14,15,3,5,1,40,1,272,15,0,4,272,4,22,12,6498
949,52.499577,13.305757,3.0,steak,363,8,13,14,7,9,1,42,3,371,17,4,14,371,0,43,21,7574
950,52.46913000000001,13.33189,1.0,vietnamese,116,4,4,3,2,7,3,10,4,120,6,3,1,120,2,13,8,8108
951,52.51203,13.317839999999999,1.0,divebars,118,0,8,4,0,0,2,16,1,118,4,0,2,118,5,9,0,6381
952,52.51705,13.30611,1.0,pubs,66,3,3,3,3,1,1,10,2,69,4,0,0,69,1,3,2,7073
953,52.4598431,13.3256888,3.0,hookah_bars,124,1,0,6,4,3,4,11,9,125,1,3,1,125,1,9,11,9173
954,52.5045,13.315389999999999,3.0,italian,369,48,21,16,3,11,4,48,4,417,19,2,6,417,6,33,18,6770
955,52.435140000000004,13.312426,1.0,kebab,10,0,1,0,0,1,0,1,0,10,0,1,0,10,0,1,0,11930
956,52.50421,13.30766,1.0,vietnamese,551,27,27,15,6,15,5,71,10,578,23,5,13,578,8,56,25,7278
957,52.506319,13.316509,2.0,vietnamese,296,17,17,8,2,5,4,34,2,313,17,3,4,313,6,25,12,6634
958,52.51047,13.308279999999998,2.0,hookah_bars,305,2,19,4,3,6,6,29,9,307,11,4,4,307,7,21,9,7052
959,52.4979,13.3398,2.0,bakeries,80,4,2,1,0,3,3,7,3,84,7,3,2,84,1,12,4,5584
960,52.5067146970085,13.3118478134918,1.0,korean,414,3,19,13,4,12,6,42,10,417,17,4,8,417,7,34,16,6923
961,52.511382774260596,13.300496384272499,2.0,bakeries,259,10,16,2,6,7,8,29,10,269,15,3,4,269,7,17,10,7548
962,52.45961,13.324451000000002,2.0,vegan,119,0,0,6,4,3,4,12,8,119,0,3,1,119,1,10,10,9246
963,52.49621,13.341510000000001,2.0,lounges,78,0,2,1,0,3,3,7,3,78,5,3,2,78,1,11,5,5589
964,52.456336,13.321701999999998,1.0,tradamerican,84,1,0,5,3,2,3,9,7,85,1,2,1,85,1,7,5,9648
965,52.5003,13.3095,2.0,tea,424,13,17,17,8,12,4,47,3,437,20,3,9,437,4,46,24,7308
966,52.501307,13.307747,2.0,sushi,495,15,17,15,7,12,4,57,9,510,21,6,14,510,1,55,23,7379
967,52.49755,13.31819,3.0,french,276,2,6,12,6,4,1,34,1,278,11,0,6,278,3,22,15,6890
968,52.49853100000001,13.317909,2.0,bakeries,296,16,6,15,6,10,1,40,3,312,14,2,9,312,3,32,16,6861
969,52.5022719528763,13.3167114028177,2.0,cafes,392,17,20,20,6,10,1,55,4,409,16,0,6,409,6,35,21,6772
970,52.4934,13.29928,2.0,divebars,101,4,2,0,1,5,2,13,1,105,9,4,5,105,0,9,3,8249
971,52.506934574824704,13.3040591329336,2.0,icecream,385,10,22,10,6,13,8,47,10,395,16,3,5,395,8,30,14,7425
972,52.519063,13.29929,1.0,cafes,51,7,2,2,4,1,1,5,3,58,5,0,0,58,0,1,0,7512
973,52.477108900000005,13.328998,1.0,international,60,0,3,1,1,2,2,6,2,60,1,1,0,60,0,3,2,7596
974,52.458156,13.321541,2.0,icecream,92,6,0,6,4,2,3,11,6,98,1,2,1,98,1,7,7,9496
975,52.49961089999999,13.303529699999999,1.0,falafel,365,4,13,9,7,9,0,46,3,369,16,7,14,369,0,45,17,7713
976,52.5125767,13.3044318,1.0,hotdogs,213,6,10,3,6,6,6,23,11,219,13,3,0,219,6,10,9,7261
977,52.50465,13.298445999999998,2.0,italian,317,35,18,9,5,8,6,35,9,352,15,2,7,352,3,31,17,7861
978,52.494733,13.338273000000001,2.0,italian,87,8,4,2,0,3,3,8,3,95,6,3,1,95,0,10,5,5864
979,52.49906,13.3419399,2.0,mideastern,72,0,1,0,0,3,2,6,2,72,6,3,2,72,1,10,5,5393
980,52.49848000000001,13.32665,3.0,lounges,161,0,3,8,1,5,2,19,2,161,11,1,1,161,3,14,7,6330
981,52.46335,13.338779999999998,2.0,italian,49,6,1,1,0,6,2,6,2,55,4,0,0,55,1,4,3,8327
982,52.49703220000001,13.323561800000002,2.0,wine_bars,185,1,5,11,1,4,1,22,2,186,10,1,1,186,3,13,9,6590
983,52.476859999999995,13.330840099999998,2.0,italian,60,7,3,1,1,2,2,7,2,67,1,2,0,67,0,4,2,7526
984,52.506938899999994,13.304699900000001,1.0,pizza,399,12,21,11,8,12,8,49,11,411,16,3,4,411,9,26,18,7383
985,52.49576,13.308710000000001,3.0,cocktailbars,287,6,9,13,5,10,4,28,3,293,10,5,6,293,2,33,13,7557
986,52.490658534247,13.3133667334914,1.0,kebab,77,4,2,0,0,6,4,4,0,81,1,2,4,81,0,7,6,7538
987,52.507200682576105,13.3066142722964,2.0,localflavor,415,3,27,9,7,15,6,51,10,418,17,3,4,418,9,26,20,7250
988,52.456,13.3186,2.0,landmarks,77,1,0,5,2,2,3,9,6,78,1,2,1,78,1,7,5,9808
989,52.5011425329054,13.3180979565502,3.0,cafes,348,18,16,21,6,10,1,51,3,366,18,0,6,366,5,29,19,6732
990,52.4868,13.3211,2.0,cafes,95,6,4,2,2,6,4,9,0,101,4,3,1,101,2,7,10,7325
991,52.50221,13.304089999999999,2.0,hookah_bars,487,1,21,9,8,13,3,56,9,488,24,6,11,488,6,43,24,7579
992,52.48695,13.298010000000001,2.0,vietnamese,15,1,1,0,0,3,2,2,0,16,3,2,0,16,0,2,0,8650
993,52.4978,13.3197,2.0,sushi,243,11,6,11,4,4,0,35,1,254,10,0,3,254,3,18,15,6786
994,52.5068107035658,13.307604342699099,2.0,kebab,468,5,26,13,4,15,5,55,10,473,21,3,10,473,9,38,22,7197
995,52.453632656088494,13.3152930170871,2.0,italian,46,5,0,1,0,1,3,5,6,51,3,1,1,51,1,4,1,10155
996,52.500549899999996,13.309779999999998,2.0,soup,450,2,17,18,8,10,4,47,3,452,20,3,9,452,4,46,24,7280
997,52.432825,13.339070999999999,2.0,pizza,5,1,0,0,0,1,1,1,0,6,0,0,0,6,0,0,1,11264
998,52.50423000000001,13.29459,2.0,italian,176,27,11,0,5,6,2,27,5,203,12,2,7,203,2,23,5,8126
999,52.49631,13.323839999999999,2.0,cafes,172,12,6,11,1,4,1,18,2,184,9,1,1,184,3,13,10,6611
1000,52.460469999999994,13.323160000000001,1.0,sushi,123,5,0,5,5,3,4,12,8,128,1,4,1,128,1,12,10,9227
1001,52.50731999999999,13.29865,2.0,vietnamese,278,17,17,1,6,8,7,30,9,295,12,3,5,295,6,25,10,7770
1002,52.5018,13.3005,1.0,greek,405,8,18,9,5,11,5,47,7,413,20,6,11,413,2,43,16,7824
1003,52.4585,13.3226,2.0,panasian,102,3,0,7,4,2,3,12,8,105,0,2,1,105,1,7,8,9421
1004,52.50702,13.3096,2.0,localflavor,435,3,22,13,4,14,6,49,10,438,17,3,8,438,10,36,17,7060
1005,52.4672667178351,13.3306052908301,2.0,coffeeteasupplies,124,0,4,3,1,6,3,13,5,124,4,3,1,124,3,12,10,8322
1006,52.51489,13.30516,1.0,indpak,101,0,5,4,5,1,3,14,5,101,7,0,0,101,2,6,4,7169
1007,52.4585,13.3169,2.0,italian,72,8,1,6,2,0,3,8,7,80,1,1,1,80,1,5,5,9669
1008,52.490658534247,13.3133667334914,1.0,kebab,77,4,2,0,0,6,4,4,0,81,1,2,4,81,0,7,6,7538
1009,52.487952,13.317788,3.0,japanese,97,2,4,2,2,4,4,8,0,99,3,3,1,99,2,6,10,7440
1010,52.51889,13.29534,2.0,museums,33,6,1,1,2,0,1,3,3,39,4,0,0,39,0,0,0,7781
1011,52.472944234993896,13.3278053998947,2.0,kebab,96,1,5,3,1,4,1,11,2,97,5,4,0,97,2,11,5,7981
1012,52.50345,13.30615,4.0,french,538,4,19,13,6,13,5,65,10,542,20,6,11,542,7,50,25,7402
1013,52.43413,13.3171,2.0,landmarks,9,0,1,0,0,1,1,0,0,9,0,0,0,9,0,1,0,11852
1014,52.50585,13.309070000000002,1.0,sportsbars,519,1,24,16,4,14,6,64,10,520,22,3,10,520,9,43,20,7132
1015,52.501755,13.318892000000002,3.0,german,313,15,14,15,4,5,1,48,1,328,15,0,4,328,5,25,17,6656
1016,52.5003,13.3107,2.0,landmarks,410,15,17,19,8,10,2,49,3,425,17,2,11,425,4,49,22,7232
1017,52.517362,13.30769,1.0,greek,62,2,2,3,3,1,1,9,2,64,4,0,0,64,1,2,1,6963
1018,52.4959157,13.324241,2.0,sushi,170,10,7,10,1,4,1,17,2,180,9,1,1,180,3,13,11,6608
1019,52.49913000000001,13.341423,2.0,gaybars,72,1,1,0,0,3,2,6,2,73,7,3,2,73,1,9,5,5418
1020,52.5021049789614,13.309641418947301,2.0,coffee,550,12,26,19,7,15,4,61,9,562,24,6,15,562,5,59,25,7227
1021,52.4631,13.328,2.0,serbocroatian,124,0,2,7,3,5,2,11,8,124,3,4,1,124,2,12,11,8792
1022,52.50134,13.3071,1.0,hotdogs,494,12,17,16,7,12,3,59,9,506,21,6,14,506,3,50,24,7419
1023,52.46406999999999,13.331129999999998,1.0,korean,118,1,2,8,2,6,2,10,4,119,4,3,1,119,3,12,13,8575
1024,52.5052,13.29795,2.0,bakeries,289,12,18,4,5,8,6,34,7,301,13,2,5,301,3,24,12,7877
1025,52.4974,13.323120000000001,2.0,german,179,9,5,11,2,4,1,24,1,188,9,0,1,188,3,12,9,6598
1026,52.49785,13.34175,2.0,cafes,70,3,1,0,0,3,2,7,2,73,6,3,2,73,1,10,5,5475
1027,52.491319999999995,13.33143,2.0,turkish,109,0,6,5,2,2,2,14,2,109,6,2,1,109,1,7,9,6462
1028,52.489849899999996,13.31165,2.0,georgian,67,2,2,0,0,8,5,2,0,69,0,1,3,69,0,5,1,7684
1029,52.4747,13.3389,2.0,serbocroatian,53,0,3,0,1,1,1,5,2,53,3,2,0,53,1,6,3,7327
1030,52.4879,13.3341,1.0,sushi,72,3,7,3,2,0,2,9,1,75,3,1,0,75,1,4,6,6543
1031,52.49881,13.30225,2.0,cafes,291,30,9,9,6,9,0,42,3,321,16,7,14,321,0,42,13,7827
1032,52.473819999999996,13.32792,2.0,german,85,3,5,2,1,5,2,10,2,88,3,4,0,88,2,10,5,7906
1033,52.49154,13.324489999999999,2.0,bakeries,139,10,6,5,2,5,2,12,2,149,6,3,1,149,2,10,10,6841
1034,52.48955,13.31903,2.0,modern_european,103,1,4,2,2,4,5,7,0,104,3,3,1,104,2,6,9,7273
1035,52.4545,13.3279,1.0,bars,60,6,0,4,2,2,3,5,6,66,0,1,2,66,1,6,4,9558
1036,52.5064068441043,13.3155262470245,2.0,dimsum,341,1,18,8,2,6,5,36,2,342,17,3,4,342,6,26,16,6695
1037,52.5060610225406,13.299694670379901,2.0,italian,318,34,21,5,6,8,6,34,9,352,16,4,5,352,7,31,13,7737
1038,52.50335,13.3055299,2.0,georgian,539,1,21,10,7,13,5,65,10,540,22,6,11,540,7,49,25,7445
1039,52.4649015736527,13.3281913349792,2.0,hotdogs,111,3,2,8,1,4,1,11,4,114,3,3,1,114,3,12,12,8629
1040,52.49701999999999,13.31359,2.0,chinese,322,6,10,16,6,9,4,35,3,328,13,2,9,328,3,33,20,7198
1041,52.494499600000005,13.323741,1.0,hotdogs,169,0,4,11,2,3,1,18,2,169,6,1,1,169,3,12,11,6715
